Image ID,Image name,Annotation status,Points,ASC,AUC,AUS,BRY,CBW,CNCAC,CNTR,CRB,EOBSS,ESS,ESUR,MOB,MOG,SPMSI,WPOT,SC,SHAD,Unc,MAAR,MAECG,MAEFR,MAEN,MAENG,MAENRC,MAFG,MAFR,MAGB,MALCB,MASB,MASG,MASR
2577446,IMG_4518_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,3.000,0.000,0.000,0.000,3.000,0.000,8.000,80.000,0.000,0.000
2577445,IMG_4519_patagonia.jpg,Unconfirmed,100,7.000,0.000,0.000,0.000,0.000,1.000,10.000,0.000,0.000,2.000,0.000,5.000,0.000,3.000,0.000,1.000,0.000,0.000,7.000,1.000,3.000,10.000,0.000,6.000,0.000,6.000,0.000,9.000,24.000,0.000,5.000
2577434,IMG_4520_patagonia.jpg,Unconfirmed,100,0.000,0.000,4.000,0.000,0.000,1.000,11.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,10.000,0.000,0.000,5.000,0.000,15.000,11.000,0.000,6.000,0.000,10.000,0.000,0.000,21.000,0.000,3.000
2577433,IMG_4521_patagonia.jpg,Unconfirmed,100,0.000,0.000,8.000,0.000,1.000,0.000,10.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,6.000,0.000,0.000,11.000,0.000,3.000,16.000,0.000,8.000,0.000,4.000,0.000,1.000,28.000,0.000,2.000
2577421,IMG_4522_patagonia.jpg,Confirmed,21,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.476,0.000,0.000,0.000,9.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2577420,IMG_4523_patagonia.jpg,Unconfirmed,100,0.000,5.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,33.000,0.000,0.000,2.000,2.000,0.000,20.000,0.000,15.000,0.000,8.000,0.000,0.000,13.000,0.000,0.000
2577409,IMG_4524_patagonia.jpg,Unconfirmed,100,0.000,0.000,2.000,0.000,0.000,1.000,6.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,0.000,8.000,0.000,0.000,18.000,6.000,2.000,18.000,0.000,7.000,0.000,8.000,0.000,2.000,16.000,0.000,2.000
2577408,IMG_4525_patagonia.jpg,Unconfirmed,100,0.000,2.000,4.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,23.000,0.000,0.000,23.000,2.000,0.000,11.000,0.000,17.000,0.000,6.000,0.000,0.000,6.000,1.000,1.000
2577397,IMG_4526_patagonia.jpg,Confirmed,83,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000
2577396,IMG_4527_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,14.000,0.000,0.000,20.000,7.000,1.000,18.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
2577385,IMG_4528_patagonia.jpg,Unconfirmed,100,0.000,0.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,11.000,0.000,0.000,24.000,0.000,1.000,28.000,0.000,23.000,0.000,0.000,0.000,3.000,4.000,0.000,0.000
2577384,IMG_4529_patagonia.jpg,Confirmed,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2577374,IMG_4530_patagonia.jpg,Unconfirmed,100,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,7.000,0.000,1.000,0.000,26.000,0.000,0.000,14.000,1.000,0.000,3.000,6.000,26.000,0.000,9.000,0.000,0.000,1.000,0.000,0.000
2577372,IMG_4531_patagonia.jpg,Unconfirmed,100,0.000,2.000,6.000,0.000,0.000,0.000,11.000,0.000,0.000,5.000,0.000,0.000,0.000,1.000,0.000,15.000,0.000,0.000,2.000,1.000,2.000,4.000,0.000,1.000,0.000,39.000,0.000,0.000,9.000,0.000,2.000
2577362,IMG_4532_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,81.000,2.000,1.000,1.000,1.000,8.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
2577360,IMG_4533_patagonia.jpg,Unconfirmed,100,0.000,2.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,13.000,0.000,1.000,0.000,0.000,0.000,11.000,0.000,0.000,35.000,0.000,0.000,8.000,0.000,12.000,0.000,4.000,0.000,6.000,3.000,0.000,0.000
2577349,IMG_4534_patagonia.jpg,Unconfirmed,100,0.000,2.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,1.000,0.000,74.000,0.000,0.000,1.000,1.000,12.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000
2577347,IMG_4535_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,31.000,0.000,2.000,0.000,0.000,10.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000
2577337,IMG_4536_patagonia.jpg,Unconfirmed,100,0.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,8.000,0.000,2.000,0.000,12.000,0.000,0.000,18.000,3.000,2.000,5.000,0.000,7.000,0.000,1.000,0.000,21.000,14.000,0.000,0.000
2577335,IMG_4537_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,4.000,4.000,0.000,59.000,1.000,3.000,9.000,0.000,10.000,0.000,2.000,0.000,0.000,3.000,0.000,3.000
2577325,IMG_4540_patagonia.jpg,Unconfirmed,100,0.000,1.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,27.000,0.000,0.000,43.000,0.000,0.000,3.000,0.000,13.000,0.000,2.000,0.000,0.000,2.000,0.000,1.000
2577322,IMG_4541_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,3.000,0.000,0.000,0.000,4.000,0.000,0.000,50.000,0.000,8.000,7.000,0.000,10.000,0.000,6.000,0.000,3.000,4.000,0.000,1.000
2577312,IMG_4542_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,8.000,0.000,0.000,3.000,0.000,13.000,0.000,2.000,61.000,0.000,4.000
2577309,IMG_4543_patagonia.jpg,Confirmed,29,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2577300,IMG_4544_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,8.000,0.000,9.000,76.000,0.000,4.000
2577296,IMG_4545_patagonia.jpg,Confirmed,16,18.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.250
2577287,IMG_4546_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4.000,0.000,0.000,8.000,1.000,6.000,7.000,0.000,7.000,0.000,24.000,0.000,2.000,33.000,0.000,5.000
2577284,IMG_4547_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000
2577276,IMG_4548_patagonia.jpg,Confirmed,46,10.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.217,0.000,0.000,0.000,0.000,23.913,0.000,0.000,0.000,50.000,0.000,0.000,0.000
2577271,IMG_4549_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.000,0.000,0.000,0.000
2577264,IMG_4550_patagonia.jpg,Confirmed,48,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.750,0.000,0.000,10.417,0.000,10.417,0.000,0.000,0.000,10.417,0.000,0.000,0.000
2577259,IMG_4551_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5.000,0.000,0.000,17.000,0.000,6.000,3.000,0.000,14.000,0.000,42.000,0.000,0.000,1.000,0.000,9.000
2577251,IMG_4552_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,37.000,0.000,5.000,8.000,0.000,15.000,0.000,17.000,0.000,0.000,4.000,1.000,3.000
2577245,IMG_4553_patagonia.jpg,Unconfirmed,100,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,10.000,0.000,0.000,10.000,7.000,2.000,5.000,0.000,6.000,0.000,36.000,0.000,0.000,7.000,0.000,11.000
2577238,IMG_4554_patagonia.jpg,Unconfirmed,100,2.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,20.000,0.000,0.000,12.000,0.000,11.000,12.000,0.000,0.000,0.000,25.000,0.000,0.000,6.000,0.000,6.000
2577232,IMG_4555_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,41.000,6.000,3.000,0.000,0.000,10.000,0.000,31.000,0.000,0.000,2.000,0.000,1.000
2577225,IMG_4556_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,98.000,0.000,0.000,0.000
2577220,IMG_4557_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4.000,0.000,0.000,24.000,1.000,1.000,34.000,0.000,6.000,0.000,9.000,0.000,1.000,7.000,0.000,12.000
2577213,IMG_4558_patagonia.jpg,Confirmed,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000
2577208,IMG_4559_patagonia.jpg,Unconfirmed,100,0.000,2.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,5.000,0.000,15.000,0.000,0.000,8.000,1.000,4.000,3.000,0.000,9.000,0.000,30.000,0.000,0.000,10.000,0.000,7.000
2577199,IMG_4560_patagonia.jpg,Unconfirmed,100,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,4.000,1.000,0.000,13.000,0.000,10.000,1.000,0.000,2.000,0.000,10.000,0.000,18.000,30.000,0.000,4.000
2577196,IMG_4561_patagonia.jpg,Unconfirmed,100,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,7.000,1.000,0.000,5.000,2.000,7.000,11.000,0.000,1.000,0.000,3.000,0.000,14.000,38.000,0.000,1.000
2577187,IMG_4562_patagonia.jpg,Unconfirmed,100,0.000,1.000,4.000,0.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,42.000,0.000,0.000,14.000,5.000,3.000,1.000,0.000,9.000,0.000,13.000,0.000,0.000,1.000,0.000,2.000
2577183,IMG_4563_patagonia.jpg,Unconfirmed,100,1.000,0.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,6.000,3.000,0.000,2.000,0.000,2.000,0.000,0.000,15.000,0.000,7.000,2.000,0.000,1.000,0.000,2.000,0.000,1.000,52.000,0.000,1.000
2577175,IMG_4564_patagonia.jpg,Unconfirmed,100,0.000,1.000,1.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,17.000,2.000,5.000,3.000,0.000,7.000,0.000,33.000,0.000,1.000,15.000,0.000,6.000
2577066,IMG_4567_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,3.000,85.000,0.000,2.000
2577057,IMG_4568_patagonia.jpg,Unconfirmed,100,0.000,2.000,7.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,3.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,3.000,0.000,12.000,0.000,11.000,0.000,8.000,0.000,5.000,34.000,0.000,4.000
2577054,IMG_4569_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,2.000,1.000,1.000,0.000,1.000,0.000,17.000,0.000,0.000,16.000,0.000,2.000,15.000,0.000,30.000,0.000,7.000,0.000,1.000,3.000,0.000,0.000
2577043,IMG_4570_patagonia.jpg,Unconfirmed,100,0.000,0.000,3.000,0.000,0.000,0.000,8.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,8.000,0.000,0.000,8.000,0.000,1.000,5.000,0.000,12.000,0.000,22.000,0.000,0.000,25.000,0.000,4.000
2577042,IMG_4571_patagonia.jpg,Unconfirmed,100,0.000,1.000,3.000,0.000,1.000,0.000,3.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,6.000,0.000,0.000,24.000,2.000,1.000,4.000,1.000,12.000,0.000,0.000,0.000,36.000,4.000,0.000,0.000
2577031,IMG_4572_patagonia.jpg,Unconfirmed,100,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,8.000,4.000,0.000,15.000,1.000,7.000,8.000,0.000,1.000,0.000,5.000,0.000,0.000,42.000,0.000,4.000
2577030,IMG_4573_patagonia.jpg,Unconfirmed,100,0.000,1.000,7.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,3.000,0.000,0.000,0.000,12.000,0.000,0.000,15.000,1.000,8.000,10.000,0.000,15.000,0.000,16.000,0.000,0.000,6.000,0.000,3.000
2578038,IMG_4574_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.000,1.000,0.000,0.000
2578037,IMG_4575_patagonia.jpg,Unconfirmed,100,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.000,0.000,0.000,0.000,38.000,4.000,0.000,3.000
2577011,IMG_4576_patagonia.jpg,Confirmed,35,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2577013,IMG_4577_patagonia.jpg,Confirmed,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000
2578022,IMG_4578_patagonia.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000
2578011,IMG_4579_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,46.000,5.000,2.000,19.000,0.000,13.000,0.000,3.000,0.000,5.000,1.000,0.000,0.000
2577983,IMG_4580_patagonia.jpg,Unconfirmed,100,0.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,24.000,0.000,0.000,4.000,2.000,6.000,0.000,1.000,0.000,4.000,3.000,0.000,0.000
2577944,IMG_4581_patagonia.jpg,Unconfirmed,100,0.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,14.000,0.000,0.000,28.000,0.000,2.000,12.000,0.000,16.000,0.000,1.000,0.000,10.000,12.000,0.000,0.000
2577862,IMG_4582_patagonia.jpg,Unconfirmed,100,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,13.000,1.000,3.000,14.000,0.000,17.000,0.000,4.000,0.000,2.000,32.000,0.000,0.000
2577836,IMG_4583_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.000,0.000,16.000,4.000,3.000,0.000,0.000,6.000,0.000,7.000,0.000,0.000,18.000,0.000,0.000
2577752,IMG_4584_patagonia.jpg,Unconfirmed,100,0.000,0.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,21.000,0.000,0.000,6.000,0.000,3.000,0.000,0.000,7.000,0.000,8.000,0.000,1.000,47.000,0.000,2.000
2577750,IMG_4585_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,30.000,0.000,0.000,32.000,0.000,5.000,4.000,0.000,18.000,0.000,9.000,0.000,0.000,1.000,0.000,0.000
2577540,IMG_4586_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,28.000,0.000,0.000,27.000,3.000,1.000,6.000,0.000,20.000,0.000,11.000,0.000,0.000,1.000,0.000,2.000
2577539,IMG_4587_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,23.000,0.000,0.000,22.000,10.000,6.000,1.000,1.000,13.000,0.000,11.000,0.000,0.000,6.000,0.000,3.000
2577532,IMG_4588_patagonia.jpg,Unconfirmed,100,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,15.000,0.000,0.000,22.000,12.000,7.000,1.000,1.000,13.000,0.000,11.000,0.000,0.000,13.000,0.000,2.000
2577530,IMG_4589_patagonia.jpg,Unconfirmed,100,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,40.000,0.000,0.000,12.000,5.000,5.000,0.000,0.000,6.000,0.000,15.000,0.000,0.000,13.000,0.000,1.000
2577528,IMG_4590_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,33.000,5.000,9.000,0.000,0.000,10.000,0.000,9.000,0.000,0.000,4.000,0.000,3.000
2577526,IMG_4591_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,50.000,0.000,6.000,0.000,0.000,37.000,0.000,3.000
2576995,IMG_4592_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,4.000,0.000,0.000,2.000,0.000,4.000,10.000,0.000,30.000,0.000,15.000,0.000,0.000,31.000,0.000,2.000
2577438,IMG_4593_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,3.000,3.000,0.000,0.000
2577436,IMG_4594_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,69.000,1.000,0.000,0.000,0.000,4.000,3.000,0.000,5.000,0.000,7.000,0.000,3.000,6.000,0.000,0.000
2577425,IMG_4595_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,59.000,0.000,0.000,0.000,0.000,8.000,5.000,0.000,7.000,0.000,16.000,0.000,1.000,2.000,0.000,0.000
2577423,IMG_4596_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,1.000,0.000,23.000,0.000,26.000,5.000,0.000,6.000,0.000,17.000,0.000,1.000,6.000,0.000,1.000
2577413,IMG_4597_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,5.000,0.000,16.000,8.000,41.000,0.000,0.000,2.000,0.000,9.000,0.000,1.000,11.000,0.000,0.000
2577412,IMG_4598_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,63.000,0.000,0.000,1.000,0.000,11.000,3.000,0.000,5.000,0.000,14.000,0.000,0.000,1.000,1.000,0.000
2577401,IMG_4599_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,65.000,0.000,0.000,3.000,0.000,10.000,1.000,0.000,11.000,0.000,5.000,0.000,0.000,1.000,1.000,0.000
2577399,IMG_4600_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,29.000,1.000,22.000,6.000,0.000,3.000,0.000,5.000,0.000,0.000,20.000,0.000,1.000
2577389,IMG_4601_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,1.000,0.000,8.000,0.000,27.000,2.000,0.000,4.000,0.000,15.000,0.000,0.000,35.000,1.000,0.000
2577387,IMG_4604_patagonia.jpg,Unconfirmed,100,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,8.000,0.000,0.000,33.000,3.000,22.000,4.000,0.000,3.000,0.000,4.000,0.000,0.000,18.000,0.000,0.000
2577377,IMG_4605_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,9.000,0.000,0.000,28.000,4.000,22.000,4.000,0.000,2.000,0.000,6.000,0.000,0.000,21.000,0.000,0.000
2577376,IMG_4606_patagonia.jpg,Unconfirmed,100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,1.000,12.000,2.000,0.000,1.000,0.000,9.000,0.000,2.000,66.000,0.000,0.000
2577365,IMG_4607_patagonia.jpg,Unconfirmed,100,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,5.000,4.000,0.000,10.000,1.000,35.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,20.000,0.000,0.000
2577364,IMG_4608_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,6.000,0.000,0.000,8.000,2.000,37.000,1.000,0.000,1.000,0.000,14.000,0.000,1.000,26.000,0.000,1.000
2577354,IMG_4609_patagonia.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,38.000,1.000,19.000,1.000,0.000,5.000,0.000,4.000,0.000,1.000,24.000,0.000,1.000
2577352,IMG_4610_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,37.000,1.000,15.000,8.000,0.000,6.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000
2577341,IMG_4611_patagonia.jpg,Unconfirmed,100,0.000,1.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000,0.000,13.000,7.000,0.000,3.000,0.000,19.000,0.000,0.000,43.000,0.000,0.000
2577340,IMG_4612_patagonia.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,7.000,1.000,0.000,13.000,2.000,36.000,11.000,0.000,1.000,0.000,15.000,0.000,0.000,11.000,0.000,1.000
