ISO 8601 Time,Temperature (C)
2021-10-18T22:46:09.000,11.9062
2021-10-18T22:56:09.000,11.8950
2021-10-18T23:06:09.000,11.9133
2021-10-18T23:16:09.000,11.9175
2021-10-18T23:26:09.000,11.9175
2021-10-18T23:36:09.000,11.9062
2021-10-18T23:46:09.000,11.8992
2021-10-18T23:56:09.000,11.9231
2021-10-19T00:06:09.000,11.9189
2021-10-19T00:16:09.000,11.9484
2021-10-19T00:26:09.000,11.9975
2021-10-19T00:36:09.000,11.9947
2021-10-19T00:46:09.000,12.0074
2021-10-19T00:56:09.000,12.0017
2021-10-19T01:06:09.000,12.0186
2021-10-19T01:16:09.000,12.0326
2021-10-19T01:26:09.000,12.0298
2021-10-19T01:36:09.000,12.0396
2021-10-19T01:46:09.000,11.9779
2021-10-19T01:56:09.000,12.0354
2021-10-19T02:06:09.000,12.0298
2021-10-19T02:16:09.000,11.9947
2021-10-19T02:26:09.000,11.9793
2021-10-19T02:36:09.000,11.9751
2021-10-19T02:46:09.000,11.9863
2021-10-19T02:56:09.000,11.9624
2021-10-19T03:06:09.000,11.9456
2021-10-19T03:16:09.000,11.9343
2021-10-19T03:26:09.000,11.8908
2021-10-19T03:36:09.000,11.8753
2021-10-19T03:46:09.000,11.8641
2021-10-19T03:56:09.000,11.8529
2021-10-19T04:06:09.000,11.8472
2021-10-19T04:16:09.000,11.8290
2021-10-19T04:26:09.000,11.8304
2021-10-19T04:36:09.000,11.8332
2021-10-19T04:46:09.000,11.8711
2021-10-19T04:56:09.000,11.8627
2021-10-19T05:06:09.000,11.8472
2021-10-19T05:16:09.000,11.7812
2021-10-19T05:26:09.000,11.7263
2021-10-19T05:36:09.000,11.7108
2021-10-19T05:46:09.000,11.7122
2021-10-19T05:56:09.000,11.7136
2021-10-19T06:06:09.000,11.7249
2021-10-19T06:16:09.000,11.7291
2021-10-19T06:26:09.000,11.7432
2021-10-19T06:36:09.000,11.7573
2021-10-19T06:46:09.000,11.7896
2021-10-19T06:56:09.000,11.8065
2021-10-19T07:06:09.000,11.8219
2021-10-19T07:16:09.000,11.8374
2021-10-19T07:26:09.000,11.8374
2021-10-19T07:36:09.000,11.8388
2021-10-19T07:46:09.000,11.8444
2021-10-19T07:56:09.000,11.8318
2021-10-19T08:06:09.000,11.8416
2021-10-19T08:16:09.000,11.8318
2021-10-19T08:26:09.000,11.8416
2021-10-19T08:36:09.000,11.8500
2021-10-19T08:46:09.000,11.8613
2021-10-19T08:56:09.000,11.9189
2021-10-19T09:06:09.000,12.0368
2021-10-19T09:16:09.000,12.1014
2021-10-19T09:26:09.000,12.1378
2021-10-19T09:36:09.000,12.1308
2021-10-19T09:46:09.000,12.1308
2021-10-19T09:56:09.000,12.1280
2021-10-19T10:06:09.000,12.1364
2021-10-19T10:16:09.000,12.1463
2021-10-19T10:26:09.000,12.1392
2021-10-19T10:36:09.000,12.1547
2021-10-19T10:46:09.000,12.1771
2021-10-19T10:56:09.000,12.1911
2021-10-19T11:06:09.000,12.2037
2021-10-19T11:16:09.000,12.2164
2021-10-19T11:26:09.000,12.2248
2021-10-19T11:36:09.000,12.2290
2021-10-19T11:46:09.000,12.2290
2021-10-19T11:56:09.000,12.2332
2021-10-19T12:06:09.000,12.2430
2021-10-19T12:16:09.000,12.2472
2021-10-19T12:26:09.000,12.2514
2021-10-19T12:36:09.000,12.2430
2021-10-19T12:46:09.000,12.2738
2021-10-19T12:56:09.000,12.2948
2021-10-19T13:06:09.000,12.3396
2021-10-19T13:16:09.000,12.4096
2021-10-19T13:26:09.000,12.4376
2021-10-19T13:36:09.000,12.4390
2021-10-19T13:46:09.000,12.4278
2021-10-19T13:56:09.000,12.4068
2021-10-19T14:06:09.000,12.3942
2021-10-19T14:16:09.000,12.3718
2021-10-19T14:26:09.000,12.3452
2021-10-19T14:36:09.000,12.2850
2021-10-19T14:46:09.000,12.2388
2021-10-19T14:56:09.000,12.1378
2021-10-19T15:06:09.000,12.0438
2021-10-19T15:16:09.000,11.9723
2021-10-19T15:26:09.000,11.8796
2021-10-19T15:36:09.000,11.8360
2021-10-19T15:46:09.000,11.8205
2021-10-19T15:56:09.000,11.7882
2021-10-19T16:06:09.000,11.7769
2021-10-19T16:16:09.000,11.7657
2021-10-19T16:26:09.000,11.7629
2021-10-19T16:36:09.000,11.7755
2021-10-19T16:46:09.000,11.7882
2021-10-19T16:56:09.000,11.7868
2021-10-19T17:06:09.000,11.7713
2021-10-19T17:16:09.000,11.7601
2021-10-19T17:26:09.000,11.7530
2021-10-19T17:36:09.000,11.7713
2021-10-19T17:46:09.000,11.8290
2021-10-19T17:56:09.000,11.8669
2021-10-19T18:06:09.000,11.8739
2021-10-19T18:16:09.000,11.8669
2021-10-19T18:26:09.000,11.8810
2021-10-19T18:36:09.000,11.8781
2021-10-19T18:46:09.000,11.8866
2021-10-19T18:56:09.000,11.8964
2021-10-19T19:06:09.000,11.9020
2021-10-19T19:16:09.000,11.9175
2021-10-19T19:26:09.000,11.9315
2021-10-19T19:36:09.000,11.9315
2021-10-19T19:46:09.000,11.9456
2021-10-19T19:56:09.000,11.8964
2021-10-19T20:06:09.000,11.9175
2021-10-19T20:16:09.000,11.9666
2021-10-19T20:26:09.000,11.9849
2021-10-19T20:36:09.000,11.9877
2021-10-19T20:46:09.000,11.9961
2021-10-19T20:56:09.000,12.0144
2021-10-19T21:06:09.000,12.1378
2021-10-19T21:16:09.000,12.2486
2021-10-19T21:26:09.000,12.3004
