Date.Hour,Datetime,month,hour,Date.Hour Windows format,Temp.,SITE
11/07/2019 10:01:00 p.m.,11/07/2019,07,10:01:00 p.m,43657.91736,12.34986224,Alero20m
12/07/2019 12:01:00 a.m.,12/07/2019,07,12:01:00 a.m,43658.00069,12.34986224,Alero20m
12/07/2019 02:01:00 a.m.,12/07/2019,07,02:01:00 a.m,43658.08403,12.34986224,Alero20m
12/07/2019 04:01:00 a.m.,12/07/2019,07,04:01:00 a.m,43658.16736,12.34986224,Alero20m
12/07/2019 06:01:00 a.m.,12/07/2019,07,06:01:00 a.m,43658.25069,12.34986224,Alero20m
12/07/2019 08:01:00 a.m.,12/07/2019,07,08:01:00 a.m,43658.33403,12.34986224,Alero20m
12/07/2019 10:01:00 a.m.,12/07/2019,07,10:01:00 a.m,43658.41736,12.34986224,Alero20m
12/07/2019 12:01:00 p.m.,12/07/2019,07,12:01:00 p.m,43658.50069,12.34986224,Alero20m
12/07/2019 02:01:00 p.m.,12/07/2019,07,02:01:00 p.m,43658.58403,12.34986224,Alero20m
12/07/2019 04:01:00 p.m.,12/07/2019,07,04:01:00 p.m,43658.66736,12.34986224,Alero20m
12/07/2019 06:01:00 p.m.,12/07/2019,07,06:01:00 p.m,43658.75069,12.34986224,Alero20m
12/07/2019 08:01:00 p.m.,12/07/2019,07,08:01:00 p.m,43658.83403,12.34986224,Alero20m
12/07/2019 10:01:00 p.m.,12/07/2019,07,10:01:00 p.m,43658.91736,12.34986224,Alero20m
13/07/2019 12:01:00 a.m.,13/07/2019,07,12:01:00 a.m,43659.00069,12.34986224,Alero20m
13/07/2019 02:01:00 a.m.,13/07/2019,07,02:01:00 a.m,43659.08403,12.34986224,Alero20m
13/07/2019 04:01:00 a.m.,13/07/2019,07,04:01:00 a.m,43659.16736,12.34986224,Alero20m
13/07/2019 06:01:00 a.m.,13/07/2019,07,06:01:00 a.m,43659.25069,12.34986224,Alero20m
13/07/2019 08:01:00 a.m.,13/07/2019,07,08:01:00 a.m,43659.33403,12.34986224,Alero20m
13/07/2019 10:01:00 a.m.,13/07/2019,07,10:01:00 a.m,43659.41736,12.22455412,Alero20m
13/07/2019 12:01:00 p.m.,13/07/2019,07,12:01:00 p.m,43659.50069,12.22455412,Alero20m
13/07/2019 02:01:00 p.m.,13/07/2019,07,02:01:00 p.m,43659.58403,12.34986224,Alero20m
13/07/2019 04:01:00 p.m.,13/07/2019,07,04:01:00 p.m,43659.66736,12.22455412,Alero20m
13/07/2019 06:01:00 p.m.,13/07/2019,07,06:01:00 p.m,43659.75069,12.22455412,Alero20m
13/07/2019 08:01:00 p.m.,13/07/2019,07,08:01:00 p.m,43659.83403,12.22455412,Alero20m
13/07/2019 10:01:00 p.m.,13/07/2019,07,10:01:00 p.m,43659.91736,12.22455412,Alero20m
14/07/2019 12:01:00 a.m.,14/07/2019,07,12:01:00 a.m,43660.00069,12.22455412,Alero20m
14/07/2019 02:01:00 a.m.,14/07/2019,07,02:01:00 a.m,43660.08403,12.22455412,Alero20m
14/07/2019 04:01:00 a.m.,14/07/2019,07,04:01:00 a.m,43660.16736,12.22455412,Alero20m
14/07/2019 06:01:00 a.m.,14/07/2019,07,06:01:00 a.m,43660.25069,12.22455412,Alero20m
14/07/2019 08:01:00 a.m.,14/07/2019,07,08:01:00 a.m,43660.33403,12.22455412,Alero20m
14/07/2019 10:01:00 a.m.,14/07/2019,07,10:01:00 a.m,43660.41736,12.09923157,Alero20m
14/07/2019 12:01:00 p.m.,14/07/2019,07,12:01:00 p.m,43660.50069,12.09923157,Alero20m
14/07/2019 02:01:00 p.m.,14/07/2019,07,02:01:00 p.m,43660.58403,12.22455412,Alero20m
14/07/2019 04:01:00 p.m.,14/07/2019,07,04:01:00 p.m,43660.66736,12.22455412,Alero20m
14/07/2019 06:01:00 p.m.,14/07/2019,07,06:01:00 p.m,43660.75069,12.22455412,Alero20m
14/07/2019 08:01:00 p.m.,14/07/2019,07,08:01:00 p.m,43660.83403,12.22455412,Alero20m
14/07/2019 10:01:00 p.m.,14/07/2019,07,10:01:00 p.m,43660.91736,12.22455412,Alero20m
15/07/2019 12:01:00 a.m.,15/07/2019,07,12:01:00 a.m,43661.00069,12.22455412,Alero20m
15/07/2019 02:01:00 a.m.,15/07/2019,07,02:01:00 a.m,43661.08403,12.22455412,Alero20m
15/07/2019 04:01:00 a.m.,15/07/2019,07,04:01:00 a.m,43661.16736,12.22455412,Alero20m
15/07/2019 06:01:00 a.m.,15/07/2019,07,06:01:00 a.m,43661.25069,12.22455412,Alero20m
15/07/2019 08:01:00 a.m.,15/07/2019,07,08:01:00 a.m,43661.33403,12.22455412,Alero20m
15/07/2019 10:01:00 a.m.,15/07/2019,07,10:01:00 a.m,43661.41736,12.22455412,Alero20m
15/07/2019 12:01:00 p.m.,15/07/2019,07,12:01:00 p.m,43661.50069,12.22455412,Alero20m
15/07/2019 02:01:00 p.m.,15/07/2019,07,02:01:00 p.m,43661.58403,12.22455412,Alero20m
15/07/2019 04:01:00 p.m.,15/07/2019,07,04:01:00 p.m,43661.66736,12.09923157,Alero20m
15/07/2019 06:01:00 p.m.,15/07/2019,07,06:01:00 p.m,43661.75069,12.09923157,Alero20m
15/07/2019 08:01:00 p.m.,15/07/2019,07,08:01:00 p.m,43661.83403,12.22455412,Alero20m
15/07/2019 10:01:00 p.m.,15/07/2019,07,10:01:00 p.m,43661.91736,12.09923157,Alero20m
16/07/2019 12:01:00 a.m.,16/07/2019,07,12:01:00 a.m,43662.00069,12.09923157,Alero20m
16/07/2019 02:01:00 a.m.,16/07/2019,07,02:01:00 a.m,43662.08403,12.09923157,Alero20m
16/07/2019 04:01:00 a.m.,16/07/2019,07,04:01:00 a.m,43662.16736,12.09923157,Alero20m
16/07/2019 06:01:00 a.m.,16/07/2019,07,06:01:00 a.m,43662.25069,12.09923157,Alero20m
16/07/2019 08:01:00 a.m.,16/07/2019,07,08:01:00 a.m,43662.33403,12.09923157,Alero20m
16/07/2019 10:01:00 a.m.,16/07/2019,07,10:01:00 a.m,43662.41736,11.9738946,Alero20m
16/07/2019 12:01:00 p.m.,16/07/2019,07,12:01:00 p.m,43662.50069,12.09923157,Alero20m
16/07/2019 02:01:00 p.m.,16/07/2019,07,02:01:00 p.m,43662.58403,12.09923157,Alero20m
16/07/2019 04:01:00 p.m.,16/07/2019,07,04:01:00 p.m,43662.66736,12.09923157,Alero20m
16/07/2019 06:01:00 p.m.,16/07/2019,07,06:01:00 p.m,43662.75069,12.09923157,Alero20m
16/07/2019 08:01:00 p.m.,16/07/2019,07,08:01:00 p.m,43662.83403,12.09923157,Alero20m
16/07/2019 10:01:00 p.m.,16/07/2019,07,10:01:00 p.m,43662.91736,12.09923157,Alero20m
17/07/2019 12:01:00 a.m.,17/07/2019,07,12:01:00 a.m,43663.00069,12.22455412,Alero20m
17/07/2019 02:01:00 a.m.,17/07/2019,07,02:01:00 a.m,43663.08403,12.09923157,Alero20m
17/07/2019 04:01:00 a.m.,17/07/2019,07,04:01:00 a.m,43663.16736,12.09923157,Alero20m
17/07/2019 06:01:00 a.m.,17/07/2019,07,06:01:00 a.m,43663.25069,12.22455412,Alero20m
17/07/2019 08:01:00 a.m.,17/07/2019,07,08:01:00 a.m,43663.33403,12.09923157,Alero20m
17/07/2019 10:01:00 a.m.,17/07/2019,07,10:01:00 a.m,43663.41736,12.09923157,Alero20m
17/07/2019 12:01:00 p.m.,17/07/2019,07,12:01:00 p.m,43663.50069,12.09923157,Alero20m
17/07/2019 02:01:00 p.m.,17/07/2019,07,02:01:00 p.m,43663.58403,12.09923157,Alero20m
17/07/2019 04:01:00 p.m.,17/07/2019,07,04:01:00 p.m,43663.66736,12.09923157,Alero20m
17/07/2019 06:01:00 p.m.,17/07/2019,07,06:01:00 p.m,43663.75069,12.09923157,Alero20m
17/07/2019 08:01:00 p.m.,17/07/2019,07,08:01:00 p.m,43663.83403,12.22455412,Alero20m
17/07/2019 10:01:00 p.m.,17/07/2019,07,10:01:00 p.m,43663.91736,12.22455412,Alero20m
18/07/2019 12:01:00 a.m.,18/07/2019,07,12:01:00 a.m,43664.00069,12.22455412,Alero20m
18/07/2019 02:01:00 a.m.,18/07/2019,07,02:01:00 a.m,43664.08403,12.22455412,Alero20m
18/07/2019 04:01:00 a.m.,18/07/2019,07,04:01:00 a.m,43664.16736,12.09923157,Alero20m
18/07/2019 06:01:00 a.m.,18/07/2019,07,06:01:00 a.m,43664.25069,12.22455412,Alero20m
18/07/2019 08:01:00 a.m.,18/07/2019,07,08:01:00 a.m,43664.33403,12.22455412,Alero20m
18/07/2019 10:01:00 a.m.,18/07/2019,07,10:01:00 a.m,43664.41736,12.09923157,Alero20m
18/07/2019 12:01:00 p.m.,18/07/2019,07,12:01:00 p.m,43664.50069,12.22455412,Alero20m
18/07/2019 02:01:00 p.m.,18/07/2019,07,02:01:00 p.m,43664.58403,12.09923157,Alero20m
18/07/2019 04:01:00 p.m.,18/07/2019,07,04:01:00 p.m,43664.66736,12.09923157,Alero20m
18/07/2019 06:01:00 p.m.,18/07/2019,07,06:01:00 p.m,43664.75069,12.22455412,Alero20m
18/07/2019 08:01:00 p.m.,18/07/2019,07,08:01:00 p.m,43664.83403,12.22455412,Alero20m
18/07/2019 10:01:00 p.m.,18/07/2019,07,10:01:00 p.m,43664.91736,12.09923157,Alero20m
19/07/2019 12:01:00 a.m.,19/07/2019,07,12:01:00 a.m,43665.00069,12.09923157,Alero20m
19/07/2019 02:01:00 a.m.,19/07/2019,07,02:01:00 a.m,43665.08403,12.09923157,Alero20m
19/07/2019 04:01:00 a.m.,19/07/2019,07,04:01:00 a.m,43665.16736,12.09923157,Alero20m
19/07/2019 06:01:00 a.m.,19/07/2019,07,06:01:00 a.m,43665.25069,12.09923157,Alero20m
19/07/2019 08:01:00 a.m.,19/07/2019,07,08:01:00 a.m,43665.33403,12.09923157,Alero20m
19/07/2019 10:01:00 a.m.,19/07/2019,07,10:01:00 a.m,43665.41736,12.09923157,Alero20m
19/07/2019 12:01:00 p.m.,19/07/2019,07,12:01:00 p.m,43665.50069,12.09923157,Alero20m
19/07/2019 02:01:00 p.m.,19/07/2019,07,02:01:00 p.m,43665.58403,12.09923157,Alero20m
19/07/2019 04:01:00 p.m.,19/07/2019,07,04:01:00 p.m,43665.66736,12.09923157,Alero20m
19/07/2019 06:01:00 p.m.,19/07/2019,07,06:01:00 p.m,43665.75069,12.09923157,Alero20m
19/07/2019 08:01:00 p.m.,19/07/2019,07,08:01:00 p.m,43665.83403,12.09923157,Alero20m
19/07/2019 10:01:00 p.m.,19/07/2019,07,10:01:00 p.m,43665.91736,11.9738946,Alero20m
20/07/2019 12:01:00 a.m.,20/07/2019,07,12:01:00 a.m,43666.00069,11.9738946,Alero20m
20/07/2019 02:01:00 a.m.,20/07/2019,07,02:01:00 a.m,43666.08403,11.9738946,Alero20m
20/07/2019 04:01:00 a.m.,20/07/2019,07,04:01:00 a.m,43666.16736,11.9738946,Alero20m
20/07/2019 06:01:00 a.m.,20/07/2019,07,06:01:00 a.m,43666.25069,11.9738946,Alero20m
20/07/2019 08:01:00 a.m.,20/07/2019,07,08:01:00 a.m,43666.33403,11.9738946,Alero20m
20/07/2019 10:01:00 a.m.,20/07/2019,07,10:01:00 a.m,43666.41736,11.9738946,Alero20m
20/07/2019 12:01:00 p.m.,20/07/2019,07,12:01:00 p.m,43666.50069,11.9738946,Alero20m
20/07/2019 02:01:00 p.m.,20/07/2019,07,02:01:00 p.m,43666.58403,11.9738946,Alero20m
20/07/2019 04:01:00 p.m.,20/07/2019,07,04:01:00 p.m,43666.66736,11.9738946,Alero20m
20/07/2019 06:01:00 p.m.,20/07/2019,07,06:01:00 p.m,43666.75069,11.9738946,Alero20m
20/07/2019 08:01:00 p.m.,20/07/2019,07,08:01:00 p.m,43666.83403,11.9738946,Alero20m
20/07/2019 10:01:00 p.m.,20/07/2019,07,10:01:00 p.m,43666.91736,11.9738946,Alero20m
21/07/2019 12:01:00 a.m.,21/07/2019,07,12:01:00 a.m,43667.00069,12.09923157,Alero20m
21/07/2019 02:01:00 a.m.,21/07/2019,07,02:01:00 a.m,43667.08403,11.9738946,Alero20m
21/07/2019 04:01:00 a.m.,21/07/2019,07,04:01:00 a.m,43667.16736,11.8485432,Alero20m
21/07/2019 06:01:00 a.m.,21/07/2019,07,06:01:00 a.m,43667.25069,11.9738946,Alero20m
21/07/2019 08:01:00 a.m.,21/07/2019,07,08:01:00 a.m,43667.33403,11.9738946,Alero20m
21/07/2019 10:01:00 a.m.,21/07/2019,07,10:01:00 a.m,43667.41736,11.9738946,Alero20m
21/07/2019 12:01:00 p.m.,21/07/2019,07,12:01:00 p.m,43667.50069,11.9738946,Alero20m
21/07/2019 02:01:00 p.m.,21/07/2019,07,02:01:00 p.m,43667.58403,11.9738946,Alero20m
21/07/2019 04:01:00 p.m.,21/07/2019,07,04:01:00 p.m,43667.66736,11.9738946,Alero20m
21/07/2019 06:01:00 p.m.,21/07/2019,07,06:01:00 p.m,43667.75069,11.9738946,Alero20m
21/07/2019 08:01:00 p.m.,21/07/2019,07,08:01:00 p.m,43667.83403,11.9738946,Alero20m
21/07/2019 10:01:00 p.m.,21/07/2019,07,10:01:00 p.m,43667.91736,11.9738946,Alero20m
22/07/2019 12:01:00 a.m.,22/07/2019,07,12:01:00 a.m,43668.00069,11.9738946,Alero20m
22/07/2019 02:01:00 a.m.,22/07/2019,07,02:01:00 a.m,43668.08403,11.9738946,Alero20m
22/07/2019 04:01:00 a.m.,22/07/2019,07,04:01:00 a.m,43668.16736,11.9738946,Alero20m
22/07/2019 06:01:00 a.m.,22/07/2019,07,06:01:00 a.m,43668.25069,11.9738946,Alero20m
22/07/2019 08:01:00 a.m.,22/07/2019,07,08:01:00 a.m,43668.33403,11.8485432,Alero20m
22/07/2019 10:01:00 a.m.,22/07/2019,07,10:01:00 a.m,43668.41736,11.8485432,Alero20m
22/07/2019 12:01:00 p.m.,22/07/2019,07,12:01:00 p.m,43668.50069,11.8485432,Alero20m
22/07/2019 02:01:00 p.m.,22/07/2019,07,02:01:00 p.m,43668.58403,11.8485432,Alero20m
22/07/2019 04:01:00 p.m.,22/07/2019,07,04:01:00 p.m,43668.66736,11.8485432,Alero20m
22/07/2019 06:01:00 p.m.,22/07/2019,07,06:01:00 p.m,43668.75069,11.8485432,Alero20m
22/07/2019 08:01:00 p.m.,22/07/2019,07,08:01:00 p.m,43668.83403,11.8485432,Alero20m
22/07/2019 10:01:00 p.m.,22/07/2019,07,10:01:00 p.m,43668.91736,11.8485432,Alero20m
23/07/2019 12:01:00 a.m.,23/07/2019,07,12:01:00 a.m,43669.00069,11.8485432,Alero20m
23/07/2019 02:01:00 a.m.,23/07/2019,07,02:01:00 a.m,43669.08403,11.8485432,Alero20m
23/07/2019 04:01:00 a.m.,23/07/2019,07,04:01:00 a.m,43669.16736,11.8485432,Alero20m
23/07/2019 06:01:00 a.m.,23/07/2019,07,06:01:00 a.m,43669.25069,11.8485432,Alero20m
23/07/2019 08:01:00 a.m.,23/07/2019,07,08:01:00 a.m,43669.33403,11.8485432,Alero20m
23/07/2019 10:01:00 a.m.,23/07/2019,07,10:01:00 a.m,43669.41736,11.72317737,Alero20m
23/07/2019 12:01:00 p.m.,23/07/2019,07,12:01:00 p.m,43669.50069,11.8485432,Alero20m
23/07/2019 02:01:00 p.m.,23/07/2019,07,02:01:00 p.m,43669.58403,11.8485432,Alero20m
23/07/2019 04:01:00 p.m.,23/07/2019,07,04:01:00 p.m,43669.66736,11.8485432,Alero20m
23/07/2019 06:01:00 p.m.,23/07/2019,07,06:01:00 p.m,43669.75069,11.8485432,Alero20m
23/07/2019 08:01:00 p.m.,23/07/2019,07,08:01:00 p.m,43669.83403,11.8485432,Alero20m
23/07/2019 10:01:00 p.m.,23/07/2019,07,10:01:00 p.m,43669.91736,11.72317737,Alero20m
24/07/2019 12:01:00 a.m.,24/07/2019,07,12:01:00 a.m,43670.00069,11.72317737,Alero20m
24/07/2019 02:01:00 a.m.,24/07/2019,07,02:01:00 a.m,43670.08403,11.72317737,Alero20m
24/07/2019 04:01:00 a.m.,24/07/2019,07,04:01:00 a.m,43670.16736,11.72317737,Alero20m
24/07/2019 06:01:00 a.m.,24/07/2019,07,06:01:00 a.m,43670.25069,11.72317737,Alero20m
24/07/2019 08:01:00 a.m.,24/07/2019,07,08:01:00 a.m,43670.33403,11.72317737,Alero20m
24/07/2019 10:01:00 a.m.,24/07/2019,07,10:01:00 a.m,43670.41736,11.59779711,Alero20m
24/07/2019 12:01:00 p.m.,24/07/2019,07,12:01:00 p.m,43670.50069,11.59779711,Alero20m
24/07/2019 02:01:00 p.m.,24/07/2019,07,02:01:00 p.m,43670.58403,11.59779711,Alero20m
24/07/2019 04:01:00 p.m.,24/07/2019,07,04:01:00 p.m,43670.66736,11.59779711,Alero20m
24/07/2019 06:01:00 p.m.,24/07/2019,07,06:01:00 p.m,43670.75069,11.72317737,Alero20m
24/07/2019 08:01:00 p.m.,24/07/2019,07,08:01:00 p.m,43670.83403,11.72317737,Alero20m
24/07/2019 10:01:00 p.m.,24/07/2019,07,10:01:00 p.m,43670.91736,11.59779711,Alero20m
25/07/2019 12:01:00 a.m.,25/07/2019,07,12:01:00 a.m,43671.00069,11.59779711,Alero20m
25/07/2019 02:01:00 a.m.,25/07/2019,07,02:01:00 a.m,43671.08403,11.59779711,Alero20m
25/07/2019 04:01:00 a.m.,25/07/2019,07,04:01:00 a.m,43671.16736,11.59779711,Alero20m
25/07/2019 06:01:00 a.m.,25/07/2019,07,06:01:00 a.m,43671.25069,11.59779711,Alero20m
25/07/2019 08:01:00 a.m.,25/07/2019,07,08:01:00 a.m,43671.33403,11.59779711,Alero20m
25/07/2019 10:01:00 a.m.,25/07/2019,07,10:01:00 a.m,43671.41736,11.59779711,Alero20m
25/07/2019 12:01:00 p.m.,25/07/2019,07,12:01:00 p.m,43671.50069,11.59779711,Alero20m
25/07/2019 02:01:00 p.m.,25/07/2019,07,02:01:00 p.m,43671.58403,11.72317737,Alero20m
25/07/2019 04:01:00 p.m.,25/07/2019,07,04:01:00 p.m,43671.66736,11.72317737,Alero20m
25/07/2019 06:01:00 p.m.,25/07/2019,07,06:01:00 p.m,43671.75069,11.72317737,Alero20m
25/07/2019 08:01:00 p.m.,25/07/2019,07,08:01:00 p.m,43671.83403,11.72317737,Alero20m
25/07/2019 10:01:00 p.m.,25/07/2019,07,10:01:00 p.m,43671.91736,11.72317737,Alero20m
26/07/2019 12:01:00 a.m.,26/07/2019,07,12:01:00 a.m,43672.00069,11.72317737,Alero20m
26/07/2019 02:01:00 a.m.,26/07/2019,07,02:01:00 a.m,43672.08403,11.72317737,Alero20m
26/07/2019 04:01:00 a.m.,26/07/2019,07,04:01:00 a.m,43672.16736,11.72317737,Alero20m
26/07/2019 06:01:00 a.m.,26/07/2019,07,06:01:00 a.m,43672.25069,11.72317737,Alero20m
26/07/2019 08:01:00 a.m.,26/07/2019,07,08:01:00 a.m,43672.33403,11.72317737,Alero20m
26/07/2019 10:01:00 a.m.,26/07/2019,07,10:01:00 a.m,43672.41736,11.72317737,Alero20m
26/07/2019 12:01:00 p.m.,26/07/2019,07,12:01:00 p.m,43672.50069,11.72317737,Alero20m
26/07/2019 02:01:00 p.m.,26/07/2019,07,02:01:00 p.m,43672.58403,11.72317737,Alero20m
26/07/2019 04:01:00 p.m.,26/07/2019,07,04:01:00 p.m,43672.66736,11.72317737,Alero20m
26/07/2019 06:01:00 p.m.,26/07/2019,07,06:01:00 p.m,43672.75069,11.72317737,Alero20m
26/07/2019 08:01:00 p.m.,26/07/2019,07,08:01:00 p.m,43672.83403,11.72317737,Alero20m
26/07/2019 10:01:00 p.m.,26/07/2019,07,10:01:00 p.m,43672.91736,11.8485432,Alero20m
27/07/2019 12:01:00 a.m.,27/07/2019,07,12:01:00 a.m,43673.00069,11.72317737,Alero20m
27/07/2019 02:01:00 a.m.,27/07/2019,07,02:01:00 a.m,43673.08403,11.72317737,Alero20m
27/07/2019 04:01:00 a.m.,27/07/2019,07,04:01:00 a.m,43673.16736,11.72317737,Alero20m
27/07/2019 06:01:00 a.m.,27/07/2019,07,06:01:00 a.m,43673.25069,11.72317737,Alero20m
27/07/2019 08:01:00 a.m.,27/07/2019,07,08:01:00 a.m,43673.33403,11.72317737,Alero20m
27/07/2019 10:01:00 a.m.,27/07/2019,07,10:01:00 a.m,43673.41736,11.72317737,Alero20m
27/07/2019 12:01:00 p.m.,27/07/2019,07,12:01:00 p.m,43673.50069,11.72317737,Alero20m
27/07/2019 02:01:00 p.m.,27/07/2019,07,02:01:00 p.m,43673.58403,11.72317737,Alero20m
27/07/2019 04:01:00 p.m.,27/07/2019,07,04:01:00 p.m,43673.66736,11.72317737,Alero20m
27/07/2019 06:01:00 p.m.,27/07/2019,07,06:01:00 p.m,43673.75069,11.72317737,Alero20m
27/07/2019 08:01:00 p.m.,27/07/2019,07,08:01:00 p.m,43673.83403,11.72317737,Alero20m
27/07/2019 10:01:00 p.m.,27/07/2019,07,10:01:00 p.m,43673.91736,11.72317737,Alero20m
28/07/2019 12:01:00 a.m.,28/07/2019,07,12:01:00 a.m,43674.00069,11.72317737,Alero20m
28/07/2019 02:01:00 a.m.,28/07/2019,07,02:01:00 a.m,43674.08403,11.72317737,Alero20m
28/07/2019 04:01:00 a.m.,28/07/2019,07,04:01:00 a.m,43674.16736,11.59779711,Alero20m
28/07/2019 06:01:00 a.m.,28/07/2019,07,06:01:00 a.m,43674.25069,11.72317737,Alero20m
28/07/2019 08:01:00 a.m.,28/07/2019,07,08:01:00 a.m,43674.33403,11.72317737,Alero20m
28/07/2019 10:01:00 a.m.,28/07/2019,07,10:01:00 a.m,43674.41736,11.72317737,Alero20m
28/07/2019 12:01:00 p.m.,28/07/2019,07,12:01:00 p.m,43674.50069,11.72317737,Alero20m
28/07/2019 02:01:00 p.m.,28/07/2019,07,02:01:00 p.m,43674.58403,11.72317737,Alero20m
28/07/2019 04:01:00 p.m.,28/07/2019,07,04:01:00 p.m,43674.66736,11.72317737,Alero20m
28/07/2019 06:01:00 p.m.,28/07/2019,07,06:01:00 p.m,43674.75069,11.72317737,Alero20m
28/07/2019 08:01:00 p.m.,28/07/2019,07,08:01:00 p.m,43674.83403,11.72317737,Alero20m
28/07/2019 10:01:00 p.m.,28/07/2019,07,10:01:00 p.m,43674.91736,11.72317737,Alero20m
29/07/2019 12:01:00 a.m.,29/07/2019,07,12:01:00 a.m,43675.00069,11.59779711,Alero20m
29/07/2019 02:01:00 a.m.,29/07/2019,07,02:01:00 a.m,43675.08403,11.72317737,Alero20m
29/07/2019 04:01:00 a.m.,29/07/2019,07,04:01:00 a.m,43675.16736,11.72317737,Alero20m
29/07/2019 06:01:00 a.m.,29/07/2019,07,06:01:00 a.m,43675.25069,11.72317737,Alero20m
29/07/2019 08:01:00 a.m.,29/07/2019,07,08:01:00 a.m,43675.33403,11.59779711,Alero20m
29/07/2019 10:01:00 a.m.,29/07/2019,07,10:01:00 a.m,43675.41736,11.59779711,Alero20m
29/07/2019 12:01:00 p.m.,29/07/2019,07,12:01:00 p.m,43675.50069,11.59779711,Alero20m
29/07/2019 02:01:00 p.m.,29/07/2019,07,02:01:00 p.m,43675.58403,11.72317737,Alero20m
29/07/2019 04:01:00 p.m.,29/07/2019,07,04:01:00 p.m,43675.66736,11.72317737,Alero20m
29/07/2019 06:01:00 p.m.,29/07/2019,07,06:01:00 p.m,43675.75069,11.72317737,Alero20m
29/07/2019 08:01:00 p.m.,29/07/2019,07,08:01:00 p.m,43675.83403,11.72317737,Alero20m
29/07/2019 10:01:00 p.m.,29/07/2019,07,10:01:00 p.m,43675.91736,11.72317737,Alero20m
30/07/2019 12:01:00 a.m.,30/07/2019,07,12:01:00 a.m,43676.00069,11.72317737,Alero20m
30/07/2019 02:01:00 a.m.,30/07/2019,07,02:01:00 a.m,43676.08403,11.72317737,Alero20m
30/07/2019 04:01:00 a.m.,30/07/2019,07,04:01:00 a.m,43676.16736,11.72317737,Alero20m
30/07/2019 06:01:00 a.m.,30/07/2019,07,06:01:00 a.m,43676.25069,11.72317737,Alero20m
30/07/2019 08:01:00 a.m.,30/07/2019,07,08:01:00 a.m,43676.33403,11.72317737,Alero20m
30/07/2019 10:01:00 a.m.,30/07/2019,07,10:01:00 a.m,43676.41736,11.72317737,Alero20m
30/07/2019 12:01:00 p.m.,30/07/2019,07,12:01:00 p.m,43676.50069,11.72317737,Alero20m
30/07/2019 02:01:00 p.m.,30/07/2019,07,02:01:00 p.m,43676.58403,11.72317737,Alero20m
30/07/2019 04:01:00 p.m.,30/07/2019,07,04:01:00 p.m,43676.66736,11.72317737,Alero20m
30/07/2019 06:01:00 p.m.,30/07/2019,07,06:01:00 p.m,43676.75069,11.72317737,Alero20m
30/07/2019 08:01:00 p.m.,30/07/2019,07,08:01:00 p.m,43676.83403,11.72317737,Alero20m
30/07/2019 10:01:00 p.m.,30/07/2019,07,10:01:00 p.m,43676.91736,11.72317737,Alero20m
31/07/2019 12:01:00 a.m.,31/07/2019,07,12:01:00 a.m,43677.00069,11.72317737,Alero20m
31/07/2019 02:01:00 a.m.,31/07/2019,07,02:01:00 a.m,43677.08403,11.72317737,Alero20m
31/07/2019 04:01:00 a.m.,31/07/2019,07,04:01:00 a.m,43677.16736,11.72317737,Alero20m
31/07/2019 06:01:00 a.m.,31/07/2019,07,06:01:00 a.m,43677.25069,11.72317737,Alero20m
31/07/2019 08:01:00 a.m.,31/07/2019,07,08:01:00 a.m,43677.33403,11.59779711,Alero20m
31/07/2019 10:01:00 a.m.,31/07/2019,07,10:01:00 a.m,43677.41736,11.59779711,Alero20m
31/07/2019 12:01:00 p.m.,31/07/2019,07,12:01:00 p.m,43677.50069,11.59779711,Alero20m
31/07/2019 02:01:00 p.m.,31/07/2019,07,02:01:00 p.m,43677.58403,11.72317737,Alero20m
31/07/2019 04:01:00 p.m.,31/07/2019,07,04:01:00 p.m,43677.66736,11.72317737,Alero20m
31/07/2019 06:01:00 p.m.,31/07/2019,07,06:01:00 p.m,43677.75069,11.72317737,Alero20m
31/07/2019 08:01:00 p.m.,31/07/2019,07,08:01:00 p.m,43677.83403,11.72317737,Alero20m
31/07/2019 10:01:00 p.m.,31/07/2019,07,10:01:00 p.m,43677.91736,11.72317737,Alero20m
01/08/2019 12:01:00 a.m.,01/08/2019,08,12:01:00 a.m,43678.00069,11.72317737,Alero20m
01/08/2019 02:01:00 a.m.,01/08/2019,08,02:01:00 a.m,43678.08403,11.59779711,Alero20m
01/08/2019 04:01:00 a.m.,01/08/2019,08,04:01:00 a.m,43678.16736,11.59779711,Alero20m
01/08/2019 06:01:00 a.m.,01/08/2019,08,06:01:00 a.m,43678.25069,11.72317737,Alero20m
01/08/2019 08:01:00 a.m.,01/08/2019,08,08:01:00 a.m,43678.33403,11.59779711,Alero20m
01/08/2019 10:01:00 a.m.,01/08/2019,08,10:01:00 a.m,43678.41736,11.59779711,Alero20m
01/08/2019 12:01:00 p.m.,01/08/2019,08,12:01:00 p.m,43678.50069,11.59779711,Alero20m
01/08/2019 02:01:00 p.m.,01/08/2019,08,02:01:00 p.m,43678.58403,11.59779711,Alero20m
01/08/2019 04:01:00 p.m.,01/08/2019,08,04:01:00 p.m,43678.66736,11.59779711,Alero20m
01/08/2019 06:01:00 p.m.,01/08/2019,08,06:01:00 p.m,43678.75069,11.59779711,Alero20m
01/08/2019 08:01:00 p.m.,01/08/2019,08,08:01:00 p.m,43678.83403,11.59779711,Alero20m
01/08/2019 10:01:00 p.m.,01/08/2019,08,10:01:00 p.m,43678.91736,11.59779711,Alero20m
