Date.Hour,Datetime,month,year,hour,Date.Hour Windows format,Temp. ,SITE
10/08/2019 05:01:00 a.m.,10/08/2019,8,2019,05:01:00 a.m,43687.20903,11.07881644,Pcostero
10/08/2019 06:01:00 a.m.,10/08/2019,8,2019,06:01:00 a.m,43687.25069,11.07881644,Pcostero
10/08/2019 07:01:00 a.m.,10/08/2019,8,2019,07:01:00 a.m,43687.29236,11.07881644,Pcostero
10/08/2019 08:01:00 a.m.,10/08/2019,8,2019,08:01:00 a.m,43687.33403,10.95301093,Pcostero
10/08/2019 09:01:00 a.m.,10/08/2019,8,2019,09:01:00 a.m,43687.37569,10.95301093,Pcostero
10/08/2019 10:01:00 a.m.,10/08/2019,8,2019,10:01:00 a.m,43687.41736,10.95301093,Pcostero
10/08/2019 11:01:00 a.m.,10/08/2019,8,2019,11:01:00 a.m,43687.45903,10.95301093,Pcostero
10/08/2019 12:01:00 p.m.,10/08/2019,8,2019,12:01:00 p.m,43687.50069,10.95301093,Pcostero
10/08/2019 01:01:00 p.m.,10/08/2019,8,2019,01:01:00 p.m,43687.54236,11.07881644,Pcostero
10/08/2019 02:01:00 p.m.,10/08/2019,8,2019,02:01:00 p.m,43687.58403,11.07881644,Pcostero
10/08/2019 03:01:00 p.m.,10/08/2019,8,2019,03:01:00 p.m,43687.62569,11.20462036,Pcostero
10/08/2019 04:01:00 p.m.,10/08/2019,8,2019,04:01:00 p.m,43687.66736,11.07881644,Pcostero
10/08/2019 05:01:00 p.m.,10/08/2019,8,2019,05:01:00 p.m,43687.70903,11.07881644,Pcostero
10/08/2019 06:01:00 p.m.,10/08/2019,8,2019,06:01:00 p.m,43687.75069,11.07881644,Pcostero
10/08/2019 07:01:00 p.m.,10/08/2019,8,2019,07:01:00 p.m,43687.79236,11.07881644,Pcostero
10/08/2019 08:01:00 p.m.,10/08/2019,8,2019,08:01:00 p.m,43687.83403,11.07881644,Pcostero
10/08/2019 09:01:00 p.m.,10/08/2019,8,2019,09:01:00 p.m,43687.87569,11.07881644,Pcostero
10/08/2019 10:01:00 p.m.,10/08/2019,8,2019,10:01:00 p.m,43687.91736,11.07881644,Pcostero
10/08/2019 11:01:00 p.m.,10/08/2019,8,2019,11:01:00 p.m,43687.95903,11.07881644,Pcostero
11/08/2019 12:01:00 a.m.,11/08/2019,8,2019,12:01:00 a.m,43688.00069,11.07881644,Pcostero
11/08/2019 01:01:00 a.m.,11/08/2019,8,2019,01:01:00 a.m,43688.04236,11.07881644,Pcostero
11/08/2019 02:01:00 a.m.,11/08/2019,8,2019,02:01:00 a.m,43688.08403,11.07881644,Pcostero
11/08/2019 03:01:00 a.m.,11/08/2019,8,2019,03:01:00 a.m,43688.12569,11.07881644,Pcostero
11/08/2019 04:01:00 a.m.,11/08/2019,8,2019,04:01:00 a.m,43688.16736,11.07881644,Pcostero
11/08/2019 05:01:00 a.m.,11/08/2019,8,2019,05:01:00 a.m,43688.20903,10.95301093,Pcostero
11/08/2019 06:01:00 a.m.,11/08/2019,8,2019,06:01:00 a.m,43688.25069,10.95301093,Pcostero
11/08/2019 07:01:00 a.m.,11/08/2019,8,2019,07:01:00 a.m,43688.29236,10.82720384,Pcostero
11/08/2019 08:01:00 a.m.,11/08/2019,8,2019,08:01:00 a.m,43688.33403,10.82720384,Pcostero
11/08/2019 09:01:00 a.m.,11/08/2019,8,2019,09:01:00 a.m,43688.37569,10.82720384,Pcostero
11/08/2019 10:01:00 a.m.,11/08/2019,8,2019,10:01:00 a.m,43688.41736,10.70139515,Pcostero
11/08/2019 11:01:00 a.m.,11/08/2019,8,2019,11:01:00 a.m,43688.45903,10.70139515,Pcostero
11/08/2019 12:01:00 p.m.,11/08/2019,8,2019,12:01:00 p.m,43688.50069,10.57558488,Pcostero
11/08/2019 01:01:00 p.m.,11/08/2019,8,2019,01:01:00 p.m,43688.54236,9.694868562,Pcostero
11/08/2019 02:01:00 p.m.,11/08/2019,8,2019,02:01:00 p.m,43688.58403,10.19814455,Pcostero
11/08/2019 03:01:00 p.m.,11/08/2019,8,2019,03:01:00 p.m,43688.62569,10.32395958,Pcostero
11/08/2019 04:01:00 p.m.,11/08/2019,8,2019,04:01:00 p.m,43688.66736,10.95301093,Pcostero
11/08/2019 05:01:00 p.m.,11/08/2019,8,2019,05:01:00 p.m,43688.70903,10.95301093,Pcostero
11/08/2019 06:01:00 p.m.,11/08/2019,8,2019,06:01:00 p.m,43688.75069,10.95301093,Pcostero
11/08/2019 07:01:00 p.m.,11/08/2019,8,2019,07:01:00 p.m,43688.79236,10.95301093,Pcostero
11/08/2019 08:01:00 p.m.,11/08/2019,8,2019,08:01:00 p.m,43688.83403,10.95301093,Pcostero
11/08/2019 09:01:00 p.m.,11/08/2019,8,2019,09:01:00 p.m,43688.87569,10.95301093,Pcostero
11/08/2019 10:01:00 p.m.,11/08/2019,8,2019,10:01:00 p.m,43688.91736,10.82720384,Pcostero
11/08/2019 11:01:00 p.m.,11/08/2019,8,2019,11:01:00 p.m,43688.95903,10.82720384,Pcostero
12/08/2019 12:01:00 a.m.,12/08/2019,8,2019,12:01:00 a.m,43689.00069,10.19814455,Pcostero
12/08/2019 01:01:00 a.m.,12/08/2019,8,2019,01:01:00 a.m,43689.04236,10.19814455,Pcostero
12/08/2019 02:01:00 a.m.,12/08/2019,8,2019,02:01:00 a.m,43689.08403,10.82720384,Pcostero
12/08/2019 03:01:00 a.m.,12/08/2019,8,2019,03:01:00 a.m,43689.12569,10.82720384,Pcostero
12/08/2019 04:01:00 a.m.,12/08/2019,8,2019,04:01:00 a.m,43689.16736,10.82720384,Pcostero
12/08/2019 05:01:00 a.m.,12/08/2019,8,2019,05:01:00 a.m,43689.20903,10.70139515,Pcostero
12/08/2019 06:01:00 a.m.,12/08/2019,8,2019,06:01:00 a.m,43689.25069,10.07232794,Pcostero
12/08/2019 07:01:00 a.m.,12/08/2019,8,2019,07:01:00 a.m,43689.29236,9.946509732,Pcostero
12/08/2019 08:01:00 a.m.,12/08/2019,8,2019,08:01:00 a.m,43689.33403,10.07232794,Pcostero
12/08/2019 09:01:00 a.m.,12/08/2019,8,2019,09:01:00 a.m,43689.37569,9.82068994,Pcostero
12/08/2019 10:01:00 a.m.,12/08/2019,8,2019,10:01:00 a.m,43689.41736,9.82068994,Pcostero
12/08/2019 11:01:00 a.m.,12/08/2019,8,2019,11:01:00 a.m,43689.45903,10.57558488,Pcostero
12/08/2019 12:01:00 p.m.,12/08/2019,8,2019,12:01:00 p.m,43689.50069,10.57558488,Pcostero
12/08/2019 01:01:00 p.m.,12/08/2019,8,2019,01:01:00 p.m,43689.54236,10.57558488,Pcostero
12/08/2019 02:01:00 p.m.,12/08/2019,8,2019,02:01:00 p.m,43689.58403,10.70139515,Pcostero
12/08/2019 03:01:00 p.m.,12/08/2019,8,2019,03:01:00 p.m,43689.62569,10.70139515,Pcostero
12/08/2019 04:01:00 p.m.,12/08/2019,8,2019,04:01:00 p.m,43689.66736,10.70139515,Pcostero
12/08/2019 05:01:00 p.m.,12/08/2019,8,2019,05:01:00 p.m,43689.70903,10.82720384,Pcostero
12/08/2019 06:01:00 p.m.,12/08/2019,8,2019,06:01:00 p.m,43689.75069,10.70139515,Pcostero
12/08/2019 07:01:00 p.m.,12/08/2019,8,2019,07:01:00 p.m,43689.79236,10.70139515,Pcostero
12/08/2019 08:01:00 p.m.,12/08/2019,8,2019,08:01:00 p.m,43689.83403,10.70139515,Pcostero
12/08/2019 09:01:00 p.m.,12/08/2019,8,2019,09:01:00 p.m,43689.87569,10.57558488,Pcostero
12/08/2019 10:01:00 p.m.,12/08/2019,8,2019,10:01:00 p.m,43689.91736,10.44977303,Pcostero
12/08/2019 11:01:00 p.m.,12/08/2019,8,2019,11:01:00 p.m,43689.95903,10.44977303,Pcostero
13/08/2019 12:01:00 a.m.,13/08/2019,8,2019,12:01:00 a.m,43690.00069,10.44977303,Pcostero
13/08/2019 01:01:00 a.m.,13/08/2019,8,2019,01:01:00 a.m,43690.04236,10.44977303,Pcostero
13/08/2019 02:01:00 a.m.,13/08/2019,8,2019,02:01:00 a.m,43690.08403,10.32395958,Pcostero
13/08/2019 03:01:00 a.m.,13/08/2019,8,2019,03:01:00 a.m,43690.12569,10.44977303,Pcostero
13/08/2019 04:01:00 a.m.,13/08/2019,8,2019,04:01:00 a.m,43690.16736,10.44977303,Pcostero
13/08/2019 05:01:00 a.m.,13/08/2019,8,2019,05:01:00 a.m,43690.20903,10.44977303,Pcostero
13/08/2019 06:01:00 a.m.,13/08/2019,8,2019,06:01:00 a.m,43690.25069,10.57558488,Pcostero
13/08/2019 07:01:00 a.m.,13/08/2019,8,2019,07:01:00 a.m,43690.29236,10.57558488,Pcostero
13/08/2019 08:01:00 a.m.,13/08/2019,8,2019,08:01:00 a.m,43690.33403,10.57558488,Pcostero
13/08/2019 09:01:00 a.m.,13/08/2019,8,2019,09:01:00 a.m,43690.37569,10.44977303,Pcostero
13/08/2019 10:01:00 a.m.,13/08/2019,8,2019,10:01:00 a.m,43690.41736,10.44977303,Pcostero
13/08/2019 11:01:00 a.m.,13/08/2019,8,2019,11:01:00 a.m,43690.45903,10.44977303,Pcostero
13/08/2019 12:01:00 p.m.,13/08/2019,8,2019,12:01:00 p.m,43690.50069,10.57558488,Pcostero
13/08/2019 01:01:00 p.m.,13/08/2019,8,2019,01:01:00 p.m,43690.54236,10.44977303,Pcostero
13/08/2019 02:01:00 p.m.,13/08/2019,8,2019,02:01:00 p.m,43690.58403,10.44977303,Pcostero
13/08/2019 03:01:00 p.m.,13/08/2019,8,2019,03:01:00 p.m,43690.62569,10.57558488,Pcostero
13/08/2019 04:01:00 p.m.,13/08/2019,8,2019,04:01:00 p.m,43690.66736,10.57558488,Pcostero
13/08/2019 05:01:00 p.m.,13/08/2019,8,2019,05:01:00 p.m,43690.70903,10.57558488,Pcostero
13/08/2019 06:01:00 p.m.,13/08/2019,8,2019,06:01:00 p.m,43690.75069,10.57558488,Pcostero
13/08/2019 07:01:00 p.m.,13/08/2019,8,2019,07:01:00 p.m,43690.79236,10.57558488,Pcostero
13/08/2019 08:01:00 p.m.,13/08/2019,8,2019,08:01:00 p.m,43690.83403,10.57558488,Pcostero
13/08/2019 09:01:00 p.m.,13/08/2019,8,2019,09:01:00 p.m,43690.87569,10.57558488,Pcostero
13/08/2019 10:01:00 p.m.,13/08/2019,8,2019,10:01:00 p.m,43690.91736,10.57558488,Pcostero
13/08/2019 11:01:00 p.m.,13/08/2019,8,2019,11:01:00 p.m,43690.95903,10.57558488,Pcostero
14/08/2019 12:01:00 a.m.,14/08/2019,8,2019,12:01:00 a.m,43691.00069,10.57558488,Pcostero
14/08/2019 01:01:00 a.m.,14/08/2019,8,2019,01:01:00 a.m,43691.04236,10.44977303,Pcostero
14/08/2019 02:01:00 a.m.,14/08/2019,8,2019,02:01:00 a.m,43691.08403,10.44977303,Pcostero
14/08/2019 03:01:00 a.m.,14/08/2019,8,2019,03:01:00 a.m,43691.12569,10.44977303,Pcostero
14/08/2019 04:01:00 a.m.,14/08/2019,8,2019,04:01:00 a.m,43691.16736,10.57558488,Pcostero
14/08/2019 05:01:00 a.m.,14/08/2019,8,2019,05:01:00 a.m,43691.20903,10.57558488,Pcostero
14/08/2019 06:01:00 a.m.,14/08/2019,8,2019,06:01:00 a.m,43691.25069,10.57558488,Pcostero
14/08/2019 07:01:00 a.m.,14/08/2019,8,2019,07:01:00 a.m,43691.29236,10.44977303,Pcostero
14/08/2019 08:01:00 a.m.,14/08/2019,8,2019,08:01:00 a.m,43691.33403,10.32395958,Pcostero
14/08/2019 09:01:00 a.m.,14/08/2019,8,2019,09:01:00 a.m,43691.37569,10.44977303,Pcostero
14/08/2019 10:01:00 a.m.,14/08/2019,8,2019,10:01:00 a.m,43691.41736,10.57558488,Pcostero
14/08/2019 11:01:00 a.m.,14/08/2019,8,2019,11:01:00 a.m,43691.45903,10.57558488,Pcostero
14/08/2019 12:01:00 p.m.,14/08/2019,8,2019,12:01:00 p.m,43691.50069,10.57558488,Pcostero
14/08/2019 01:01:00 p.m.,14/08/2019,8,2019,01:01:00 p.m,43691.54236,10.57558488,Pcostero
14/08/2019 02:01:00 p.m.,14/08/2019,8,2019,02:01:00 p.m,43691.58403,10.70139515,Pcostero
14/08/2019 03:01:00 p.m.,14/08/2019,8,2019,03:01:00 p.m,43691.62569,10.70139515,Pcostero
14/08/2019 04:01:00 p.m.,14/08/2019,8,2019,04:01:00 p.m,43691.66736,10.82720384,Pcostero
14/08/2019 05:01:00 p.m.,14/08/2019,8,2019,05:01:00 p.m,43691.70903,10.82720384,Pcostero
14/08/2019 06:01:00 p.m.,14/08/2019,8,2019,06:01:00 p.m,43691.75069,10.82720384,Pcostero
14/08/2019 07:01:00 p.m.,14/08/2019,8,2019,07:01:00 p.m,43691.79236,10.70139515,Pcostero
14/08/2019 08:01:00 p.m.,14/08/2019,8,2019,08:01:00 p.m,43691.83403,10.70139515,Pcostero
14/08/2019 09:01:00 p.m.,14/08/2019,8,2019,09:01:00 p.m,43691.87569,10.70139515,Pcostero
14/08/2019 10:01:00 p.m.,14/08/2019,8,2019,10:01:00 p.m,43691.91736,10.70139515,Pcostero
14/08/2019 11:01:00 p.m.,14/08/2019,8,2019,11:01:00 p.m,43691.95903,10.57558488,Pcostero
15/08/2019 12:01:00 a.m.,15/08/2019,8,2019,12:01:00 a.m,43692.00069,10.57558488,Pcostero
15/08/2019 01:01:00 a.m.,15/08/2019,8,2019,01:01:00 a.m,43692.04236,10.44977303,Pcostero
15/08/2019 02:01:00 a.m.,15/08/2019,8,2019,02:01:00 a.m,43692.08403,10.44977303,Pcostero
15/08/2019 03:01:00 a.m.,15/08/2019,8,2019,03:01:00 a.m,43692.12569,10.44977303,Pcostero
15/08/2019 04:01:00 a.m.,15/08/2019,8,2019,04:01:00 a.m,43692.16736,10.32395958,Pcostero
15/08/2019 05:01:00 a.m.,15/08/2019,8,2019,05:01:00 a.m,43692.20903,10.44977303,Pcostero
15/08/2019 06:01:00 a.m.,15/08/2019,8,2019,06:01:00 a.m,43692.25069,10.44977303,Pcostero
15/08/2019 07:01:00 a.m.,15/08/2019,8,2019,07:01:00 a.m,43692.29236,10.44977303,Pcostero
15/08/2019 08:01:00 a.m.,15/08/2019,8,2019,08:01:00 a.m,43692.33403,10.32395958,Pcostero
15/08/2019 09:01:00 a.m.,15/08/2019,8,2019,09:01:00 a.m,43692.37569,10.44977303,Pcostero
15/08/2019 10:01:00 a.m.,15/08/2019,8,2019,10:01:00 a.m,43692.41736,10.44977303,Pcostero
15/08/2019 11:01:00 a.m.,15/08/2019,8,2019,11:01:00 a.m,43692.45903,10.44977303,Pcostero
15/08/2019 12:01:00 p.m.,15/08/2019,8,2019,12:01:00 p.m,43692.50069,10.44977303,Pcostero
15/08/2019 01:01:00 p.m.,15/08/2019,8,2019,01:01:00 p.m,43692.54236,10.57558488,Pcostero
15/08/2019 02:01:00 p.m.,15/08/2019,8,2019,02:01:00 p.m,43692.58403,10.57558488,Pcostero
15/08/2019 03:01:00 p.m.,15/08/2019,8,2019,03:01:00 p.m,43692.62569,10.82720384,Pcostero
15/08/2019 04:01:00 p.m.,15/08/2019,8,2019,04:01:00 p.m,43692.66736,11.07881644,Pcostero
15/08/2019 05:01:00 p.m.,15/08/2019,8,2019,05:01:00 p.m,43692.70903,11.07881644,Pcostero
15/08/2019 06:01:00 p.m.,15/08/2019,8,2019,06:01:00 p.m,43692.75069,11.07881644,Pcostero
15/08/2019 07:01:00 p.m.,15/08/2019,8,2019,07:01:00 p.m,43692.79236,10.95301093,Pcostero
15/08/2019 08:01:00 p.m.,15/08/2019,8,2019,08:01:00 p.m,43692.83403,10.95301093,Pcostero
15/08/2019 09:01:00 p.m.,15/08/2019,8,2019,09:01:00 p.m,43692.87569,10.95301093,Pcostero
15/08/2019 10:01:00 p.m.,15/08/2019,8,2019,10:01:00 p.m,43692.91736,10.82720384,Pcostero
15/08/2019 11:01:00 p.m.,15/08/2019,8,2019,11:01:00 p.m,43692.95903,10.82720384,Pcostero
16/08/2019 12:01:00 a.m.,16/08/2019,8,2019,12:01:00 a.m,43693.00069,10.82720384,Pcostero
16/08/2019 01:01:00 a.m.,16/08/2019,8,2019,01:01:00 a.m,43693.04236,10.82720384,Pcostero
16/08/2019 02:01:00 a.m.,16/08/2019,8,2019,02:01:00 a.m,43693.08403,10.82720384,Pcostero
16/08/2019 03:01:00 a.m.,16/08/2019,8,2019,03:01:00 a.m,43693.12569,10.82720384,Pcostero
16/08/2019 04:01:00 a.m.,16/08/2019,8,2019,04:01:00 a.m,43693.16736,10.82720384,Pcostero
16/08/2019 05:01:00 a.m.,16/08/2019,8,2019,05:01:00 a.m,43693.20903,10.70139515,Pcostero
16/08/2019 06:01:00 a.m.,16/08/2019,8,2019,06:01:00 a.m,43693.25069,10.70139515,Pcostero
16/08/2019 07:01:00 a.m.,16/08/2019,8,2019,07:01:00 a.m,43693.29236,10.70139515,Pcostero
16/08/2019 08:01:00 a.m.,16/08/2019,8,2019,08:01:00 a.m,43693.33403,10.70139515,Pcostero
16/08/2019 09:01:00 a.m.,16/08/2019,8,2019,09:01:00 a.m,43693.37569,10.70139515,Pcostero
16/08/2019 10:01:00 a.m.,16/08/2019,8,2019,10:01:00 a.m,43693.41736,10.82720384,Pcostero
16/08/2019 11:01:00 a.m.,16/08/2019,8,2019,11:01:00 a.m,43693.45903,10.82720384,Pcostero
16/08/2019 12:01:00 p.m.,16/08/2019,8,2019,12:01:00 p.m,43693.50069,10.82720384,Pcostero
16/08/2019 01:01:00 p.m.,16/08/2019,8,2019,01:01:00 p.m,43693.54236,10.95301093,Pcostero
16/08/2019 02:01:00 p.m.,16/08/2019,8,2019,02:01:00 p.m,43693.58403,11.07881644,Pcostero
16/08/2019 03:01:00 p.m.,16/08/2019,8,2019,03:01:00 p.m,43693.62569,11.07881644,Pcostero
16/08/2019 04:01:00 p.m.,16/08/2019,8,2019,04:01:00 p.m,43693.66736,11.20462036,Pcostero
16/08/2019 05:01:00 p.m.,16/08/2019,8,2019,05:01:00 p.m,43693.70903,11.20462036,Pcostero
16/08/2019 06:01:00 p.m.,16/08/2019,8,2019,06:01:00 p.m,43693.75069,11.07881644,Pcostero
16/08/2019 07:01:00 p.m.,16/08/2019,8,2019,07:01:00 p.m,43693.79236,11.07881644,Pcostero
16/08/2019 08:01:00 p.m.,16/08/2019,8,2019,08:01:00 p.m,43693.83403,10.95301093,Pcostero
16/08/2019 09:01:00 p.m.,16/08/2019,8,2019,09:01:00 p.m,43693.87569,10.95301093,Pcostero
16/08/2019 10:01:00 p.m.,16/08/2019,8,2019,10:01:00 p.m,43693.91736,10.95301093,Pcostero
16/08/2019 11:01:00 p.m.,16/08/2019,8,2019,11:01:00 p.m,43693.95903,10.95301093,Pcostero
17/08/2019 12:01:00 a.m.,17/08/2019,8,2019,12:01:00 a.m,43694.00069,10.95301093,Pcostero
17/08/2019 01:01:00 a.m.,17/08/2019,8,2019,01:01:00 a.m,43694.04236,10.82720384,Pcostero
17/08/2019 02:01:00 a.m.,17/08/2019,8,2019,02:01:00 a.m,43694.08403,10.82720384,Pcostero
17/08/2019 03:01:00 a.m.,17/08/2019,8,2019,03:01:00 a.m,43694.12569,10.82720384,Pcostero
17/08/2019 04:01:00 a.m.,17/08/2019,8,2019,04:01:00 a.m,43694.16736,10.82720384,Pcostero
17/08/2019 05:01:00 a.m.,17/08/2019,8,2019,05:01:00 a.m,43694.20903,10.82720384,Pcostero
17/08/2019 06:01:00 a.m.,17/08/2019,8,2019,06:01:00 a.m,43694.25069,10.70139515,Pcostero
17/08/2019 07:01:00 a.m.,17/08/2019,8,2019,07:01:00 a.m,43694.29236,10.70139515,Pcostero
17/08/2019 08:01:00 a.m.,17/08/2019,8,2019,08:01:00 a.m,43694.33403,10.82720384,Pcostero
17/08/2019 09:01:00 a.m.,17/08/2019,8,2019,09:01:00 a.m,43694.37569,10.70139515,Pcostero
17/08/2019 10:01:00 a.m.,17/08/2019,8,2019,10:01:00 a.m,43694.41736,10.70139515,Pcostero
17/08/2019 11:01:00 a.m.,17/08/2019,8,2019,11:01:00 a.m,43694.45903,10.70139515,Pcostero
17/08/2019 12:01:00 p.m.,17/08/2019,8,2019,12:01:00 p.m,43694.50069,10.70139515,Pcostero
17/08/2019 01:01:00 p.m.,17/08/2019,8,2019,01:01:00 p.m,43694.54236,10.70139515,Pcostero
17/08/2019 02:01:00 p.m.,17/08/2019,8,2019,02:01:00 p.m,43694.58403,10.70139515,Pcostero
17/08/2019 03:01:00 p.m.,17/08/2019,8,2019,03:01:00 p.m,43694.62569,10.70139515,Pcostero
17/08/2019 04:01:00 p.m.,17/08/2019,8,2019,04:01:00 p.m,43694.66736,10.70139515,Pcostero
17/08/2019 05:01:00 p.m.,17/08/2019,8,2019,05:01:00 p.m,43694.70903,10.70139515,Pcostero
17/08/2019 06:01:00 p.m.,17/08/2019,8,2019,06:01:00 p.m,43694.75069,10.70139515,Pcostero
17/08/2019 07:01:00 p.m.,17/08/2019,8,2019,07:01:00 p.m,43694.79236,10.57558488,Pcostero
17/08/2019 08:01:00 p.m.,17/08/2019,8,2019,08:01:00 p.m,43694.83403,10.57558488,Pcostero
17/08/2019 09:01:00 p.m.,17/08/2019,8,2019,09:01:00 p.m,43694.87569,10.57558488,Pcostero
17/08/2019 10:01:00 p.m.,17/08/2019,8,2019,10:01:00 p.m,43694.91736,10.57558488,Pcostero
17/08/2019 11:01:00 p.m.,17/08/2019,8,2019,11:01:00 p.m,43694.95903,10.44977303,Pcostero
18/08/2019 12:01:00 a.m.,18/08/2019,8,2019,12:01:00 a.m,43695.00069,10.57558488,Pcostero
18/08/2019 01:01:00 a.m.,18/08/2019,8,2019,01:01:00 a.m,43695.04236,10.44977303,Pcostero
18/08/2019 02:01:00 a.m.,18/08/2019,8,2019,02:01:00 a.m,43695.08403,10.32395958,Pcostero
18/08/2019 03:01:00 a.m.,18/08/2019,8,2019,03:01:00 a.m,43695.12569,10.32395958,Pcostero
18/08/2019 04:01:00 a.m.,18/08/2019,8,2019,04:01:00 a.m,43695.16736,10.19814455,Pcostero
18/08/2019 05:01:00 a.m.,18/08/2019,8,2019,05:01:00 a.m,43695.20903,9.946509732,Pcostero
18/08/2019 06:01:00 a.m.,18/08/2019,8,2019,06:01:00 a.m,43695.25069,10.07232794,Pcostero
18/08/2019 07:01:00 a.m.,18/08/2019,8,2019,07:01:00 a.m,43695.29236,10.07232794,Pcostero
18/08/2019 08:01:00 a.m.,18/08/2019,8,2019,08:01:00 a.m,43695.33403,10.19814455,Pcostero
18/08/2019 09:01:00 a.m.,18/08/2019,8,2019,09:01:00 a.m,43695.37569,10.19814455,Pcostero
18/08/2019 10:01:00 a.m.,18/08/2019,8,2019,10:01:00 a.m,43695.41736,10.19814455,Pcostero
18/08/2019 11:01:00 a.m.,18/08/2019,8,2019,11:01:00 a.m,43695.45903,10.19814455,Pcostero
18/08/2019 12:01:00 p.m.,18/08/2019,8,2019,12:01:00 p.m,43695.50069,10.19814455,Pcostero
18/08/2019 01:01:00 p.m.,18/08/2019,8,2019,01:01:00 p.m,43695.54236,10.32395958,Pcostero
18/08/2019 02:01:00 p.m.,18/08/2019,8,2019,02:01:00 p.m,43695.58403,10.32395958,Pcostero
18/08/2019 03:01:00 p.m.,18/08/2019,8,2019,03:01:00 p.m,43695.62569,10.44977303,Pcostero
18/08/2019 04:01:00 p.m.,18/08/2019,8,2019,04:01:00 p.m,43695.66736,10.44977303,Pcostero
18/08/2019 05:01:00 p.m.,18/08/2019,8,2019,05:01:00 p.m,43695.70903,10.44977303,Pcostero
18/08/2019 06:01:00 p.m.,18/08/2019,8,2019,06:01:00 p.m,43695.75069,10.44977303,Pcostero
18/08/2019 07:01:00 p.m.,18/08/2019,8,2019,07:01:00 p.m,43695.79236,10.44977303,Pcostero
18/08/2019 08:01:00 p.m.,18/08/2019,8,2019,08:01:00 p.m,43695.83403,10.44977303,Pcostero
18/08/2019 09:01:00 p.m.,18/08/2019,8,2019,09:01:00 p.m,43695.87569,10.57558488,Pcostero
18/08/2019 10:01:00 p.m.,18/08/2019,8,2019,10:01:00 p.m,43695.91736,10.44977303,Pcostero
18/08/2019 11:01:00 p.m.,18/08/2019,8,2019,11:01:00 p.m,43695.95903,10.44977303,Pcostero
19/08/2019 12:01:00 a.m.,19/08/2019,8,2019,12:01:00 a.m,43696.00069,10.44977303,Pcostero
19/08/2019 01:01:00 a.m.,19/08/2019,8,2019,01:01:00 a.m,43696.04236,10.44977303,Pcostero
19/08/2019 02:01:00 a.m.,19/08/2019,8,2019,02:01:00 a.m,43696.08403,10.44977303,Pcostero
19/08/2019 03:01:00 a.m.,19/08/2019,8,2019,03:01:00 a.m,43696.12569,10.32395958,Pcostero
19/08/2019 04:01:00 a.m.,19/08/2019,8,2019,04:01:00 a.m,43696.16736,10.19814455,Pcostero
19/08/2019 05:01:00 a.m.,19/08/2019,8,2019,05:01:00 a.m,43696.20903,10.07232794,Pcostero
19/08/2019 06:01:00 a.m.,19/08/2019,8,2019,06:01:00 a.m,43696.25069,10.19814455,Pcostero
19/08/2019 07:01:00 a.m.,19/08/2019,8,2019,07:01:00 a.m,43696.29236,10.19814455,Pcostero
19/08/2019 08:01:00 a.m.,19/08/2019,8,2019,08:01:00 a.m,43696.33403,10.19814455,Pcostero
19/08/2019 09:01:00 a.m.,19/08/2019,8,2019,09:01:00 a.m,43696.37569,10.32395958,Pcostero
19/08/2019 10:01:00 a.m.,19/08/2019,8,2019,10:01:00 a.m,43696.41736,10.32395958,Pcostero
19/08/2019 11:01:00 a.m.,19/08/2019,8,2019,11:01:00 a.m,43696.45903,10.44977303,Pcostero
19/08/2019 12:01:00 p.m.,19/08/2019,8,2019,12:01:00 p.m,43696.50069,10.44977303,Pcostero
19/08/2019 01:01:00 p.m.,19/08/2019,8,2019,01:01:00 p.m,43696.54236,10.44977303,Pcostero
19/08/2019 02:01:00 p.m.,19/08/2019,8,2019,02:01:00 p.m,43696.58403,10.44977303,Pcostero
19/08/2019 03:01:00 p.m.,19/08/2019,8,2019,03:01:00 p.m,43696.62569,10.57558488,Pcostero
19/08/2019 04:01:00 p.m.,19/08/2019,8,2019,04:01:00 p.m,43696.66736,10.57558488,Pcostero
19/08/2019 05:01:00 p.m.,19/08/2019,8,2019,05:01:00 p.m,43696.70903,10.57558488,Pcostero
19/08/2019 06:01:00 p.m.,19/08/2019,8,2019,06:01:00 p.m,43696.75069,10.57558488,Pcostero
19/08/2019 07:01:00 p.m.,19/08/2019,8,2019,07:01:00 p.m,43696.79236,10.57558488,Pcostero
19/08/2019 08:01:00 p.m.,19/08/2019,8,2019,08:01:00 p.m,43696.83403,10.57558488,Pcostero
19/08/2019 09:01:00 p.m.,19/08/2019,8,2019,09:01:00 p.m,43696.87569,10.44977303,Pcostero
19/08/2019 10:01:00 p.m.,19/08/2019,8,2019,10:01:00 p.m,43696.91736,10.44977303,Pcostero
19/08/2019 11:01:00 p.m.,19/08/2019,8,2019,11:01:00 p.m,43696.95903,10.44977303,Pcostero
20/08/2019 12:01:00 a.m.,20/08/2019,8,2019,12:01:00 a.m,43697.00069,10.44977303,Pcostero
20/08/2019 01:01:00 a.m.,20/08/2019,8,2019,01:01:00 a.m,43697.04236,10.57558488,Pcostero
20/08/2019 02:01:00 a.m.,20/08/2019,8,2019,02:01:00 a.m,43697.08403,10.57558488,Pcostero
20/08/2019 03:01:00 a.m.,20/08/2019,8,2019,03:01:00 a.m,43697.12569,10.57558488,Pcostero
20/08/2019 04:01:00 a.m.,20/08/2019,8,2019,04:01:00 a.m,43697.16736,10.57558488,Pcostero
