Date,Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2024-04-13,21:20:00.000,5.94,322.67,4.72,-3.60
2024-04-13,21:30:00.000,4.63,328.56,3.95,-2.42
2024-04-13,21:40:00.000,2.54,319.18,1.93,-1.66
2024-04-13,21:50:00.000,2.18,309.57,1.39,-1.68
2024-04-13,22:00:00.000,4.02,305.07,2.31,-3.29
2024-04-13,22:10:00.000,1.67,326.40,1.39,-0.92
2024-04-13,22:20:00.000,0.83,271.32,0.02,-0.83
2024-04-13,22:30:00.000,1.23,318.20,0.92,-0.82
2024-04-13,22:40:00.000,0.46,297.20,0.21,-0.41
2024-04-13,22:50:00.000,0.70,298.71,0.34,-0.62
2024-04-13,23:00:00.000,0.57,320.39,0.44,-0.36
2024-04-13,23:10:00.000,1.30,335.09,1.18,-0.55
2024-04-13,23:20:00.000,1.38,359.65,1.38,-0.01
2024-04-13,23:30:00.000,1.45,358.72,1.45,-0.03
2024-04-13,23:40:00.000,0.97,350.85,0.95,-0.15
2024-04-13,23:50:00.000,1.38,353.82,1.37,-0.15
2024-04-14,00:00:00.000,1.16,20.51,1.09,0.41
2024-04-14,00:10:00.000,1.10,25.49,0.99,0.47
2024-04-14,00:20:00.000,0.97,43.81,0.70,0.67
2024-04-14,00:30:00.000,0.34,44.49,0.24,0.24
2024-04-14,00:40:00.000,0.57,2.45,0.57,0.02
2024-04-14,00:50:00.000,0.51,33.59,0.43,0.28
2024-04-14,01:00:00.000,0.34,13.35,0.33,0.08
2024-04-14,01:10:00.000,0.34,31.70,0.29,0.18
2024-04-14,01:20:00.000,0.28,20.20,0.27,0.10
2024-04-14,01:30:00.000,0.28,358.10,0.28,-0.01
2024-04-14,01:40:00.000,0.40,351.14,0.39,-0.06
2024-04-14,01:50:00.000,0.57,220.35,-0.43,-0.37
2024-04-14,02:00:00.000,0.34,252.17,-0.10,-0.33
2024-04-14,02:10:00.000,0.34,180.48,-0.34,-0.00
2024-04-14,02:20:00.000,0.34,177.83,-0.34,0.01
2024-04-14,02:30:00.000,0.28,168.09,-0.28,0.06
2024-04-14,02:40:00.000,0.34,204.34,-0.31,-0.14
2024-04-14,02:50:00.000,0.34,156.22,-0.31,0.14
2024-04-14,03:00:00.000,0.34,113.00,-0.13,0.31
2024-04-14,03:10:00.000,0.40,178.55,-0.40,0.01
2024-04-14,03:20:00.000,0.46,138.44,-0.34,0.30
2024-04-14,03:30:00.000,0.40,111.50,-0.15,0.37
2024-04-14,03:40:00.000,0.40,150.06,-0.35,0.20
2024-04-14,03:50:00.000,0.40,142.20,-0.32,0.24
2024-04-14,04:00:00.000,0.46,118.49,-0.22,0.40
2024-04-14,04:10:00.000,0.70,99.22,-0.11,0.69
2024-04-14,04:20:00.000,0.51,94.35,-0.04,0.51
2024-04-14,04:30:00.000,0.34,76.37,0.08,0.33
2024-04-14,04:40:00.000,0.70,111.34,-0.26,0.65
2024-04-14,04:50:00.000,0.70,69.85,0.24,0.66
2024-04-14,05:00:00.000,1.23,91.70,-0.04,1.23
2024-04-14,05:10:00.000,0.64,87.11,0.03,0.64
2024-04-14,05:20:00.000,0.34,103.30,-0.08,0.33
2024-04-14,05:30:00.000,0.70,32.93,0.59,0.38
2024-04-14,05:40:00.000,0.46,310.09,0.29,-0.35
2024-04-14,05:50:00.000,1.74,306.96,1.05,-1.39
2024-04-14,06:00:00.000,0.51,30.60,0.44,0.26
2024-04-14,06:10:00.000,0.51,313.41,0.35,-0.37
2024-04-14,06:20:00.000,1.10,319.43,0.83,-0.71
2024-04-14,06:30:00.000,0.57,334.60,0.51,-0.24
2024-04-14,06:40:00.000,2.62,316.36,1.89,-1.81
2024-04-14,06:50:00.000,1.03,320.50,0.80,-0.66
2024-04-14,07:00:00.000,2.47,324.57,2.01,-1.43
2024-04-14,07:10:00.000,1.10,327.72,0.93,-0.59
2024-04-14,07:20:00.000,0.97,316.01,0.69,-0.67
2024-04-14,07:30:00.000,2.03,295.13,0.86,-1.84
2024-04-14,07:40:00.000,3.08,311.40,2.04,-2.31
2024-04-14,07:50:00.000,1.60,319.54,1.21,-1.04
2024-04-14,08:00:00.000,3.78,294.98,1.60,-3.43
2024-04-14,08:10:00.000,2.47,318.60,1.85,-1.63
2024-04-14,08:20:00.000,2.62,317.46,1.93,-1.77
2024-04-14,08:30:00.000,3.47,320.65,2.68,-2.20
2024-04-14,08:40:00.000,2.25,313.11,1.54,-1.64
2024-04-14,08:50:00.000,2.03,339.93,1.91,-0.70
2024-04-14,09:00:00.000,2.03,336.94,1.87,-0.80
2024-04-14,09:10:00.000,3.31,333.34,2.96,-1.49
2024-04-14,09:20:00.000,1.23,342.89,1.18,-0.36
2024-04-14,09:30:00.000,3.16,335.81,2.88,-1.29
2024-04-14,09:40:00.000,2.69,345.20,2.60,-0.69
2024-04-14,09:50:00.000,1.45,348.44,1.42,-0.29
2024-04-14,10:00:00.000,2.25,352.69,2.23,-0.29
2024-04-14,10:10:00.000,1.52,346.77,1.48,-0.35
2024-04-14,10:20:00.000,2.54,349.29,2.50,-0.47
2024-04-14,10:30:00.000,1.16,351.74,1.15,-0.17
2024-04-14,10:40:00.000,2.11,343.37,2.02,-0.60
2024-04-14,10:50:00.000,1.23,14.49,1.19,0.31
2024-04-14,11:00:00.000,1.03,14.55,1.00,0.26
2024-04-14,11:10:00.000,1.30,27.64,1.15,0.60
2024-04-14,11:20:00.000,1.38,28.94,1.20,0.67
2024-04-14,11:30:00.000,2.25,22.57,2.08,0.86
2024-04-14,11:40:00.000,2.54,29.82,2.21,1.27
2024-04-14,11:50:00.000,1.89,39.11,1.46,1.19
2024-04-14,12:00:00.000,1.45,29.72,1.26,0.72
2024-04-14,12:10:00.000,0.97,65.58,0.40,0.88
2024-04-14,12:20:00.000,0.83,30.74,0.72,0.43
2024-04-14,12:30:00.000,0.90,41.21,0.68,0.59
2024-04-14,12:40:00.000,0.83,44.31,0.60,0.58
2024-04-14,12:50:00.000,0.90,49.85,0.58,0.69
2024-04-14,13:00:00.000,0.83,52.27,0.51,0.66
2024-04-14,13:10:00.000,1.03,38.77,0.80,0.65
2024-04-14,13:20:00.000,0.97,47.71,0.65,0.71
2024-04-14,13:30:00.000,0.83,59.62,0.42,0.72
2024-04-14,13:40:00.000,0.97,50.68,0.61,0.75
2024-04-14,13:50:00.000,0.77,53.90,0.45,0.62
2024-04-14,14:00:00.000,0.83,68.36,0.31,0.78
2024-04-14,14:10:00.000,0.77,48.68,0.51,0.58
2024-04-14,14:20:00.000,0.77,57.89,0.41,0.65
2024-04-14,14:30:00.000,0.64,53.54,0.38,0.51
2024-04-14,14:40:00.000,0.90,76.71,0.21,0.88
2024-04-14,14:50:00.000,1.03,71.42,0.33,0.98
2024-04-14,15:00:00.000,0.70,77.35,0.15,0.68
2024-04-14,15:10:00.000,0.97,65.74,0.40,0.88
2024-04-14,15:20:00.000,0.77,63.80,0.34,0.69
2024-04-14,15:30:00.000,0.83,52.30,0.51,0.66
2024-04-14,15:40:00.000,0.90,58.94,0.46,0.77
2024-04-14,15:50:00.000,0.57,42.22,0.42,0.38
2024-04-14,16:00:00.000,0.57,34.81,0.47,0.33
2024-04-14,16:10:00.000,0.51,42.04,0.38,0.34
2024-04-14,16:20:00.000,0.34,42.11,0.25,0.23
2024-04-14,16:30:00.000,0.64,18.70,0.60,0.20
2024-04-14,16:40:00.000,0.40,17.31,0.38,0.12
2024-04-14,16:50:00.000,0.46,13.08,0.44,0.10
2024-04-14,17:00:00.000,0.46,353.46,0.45,-0.05
2024-04-14,17:10:00.000,0.51,233.59,-0.30,-0.41
2024-04-14,17:20:00.000,2.33,209.32,-2.03,-1.14
2024-04-14,17:30:00.000,6.74,195.43,-6.50,-1.79
2024-04-14,17:40:00.000,3.78,214.46,-3.12,-2.14
2024-04-14,17:50:00.000,0.57,200.18,-0.54,-0.20
2024-04-14,18:00:00.000,1.60,187.19,-1.58,-0.20
2024-04-14,18:10:00.000,2.11,210.27,-1.82,-1.06
2024-04-14,18:20:00.000,2.92,214.23,-2.42,-1.64
2024-04-14,18:30:00.000,3.70,227.22,-2.52,-2.72
2024-04-14,18:40:00.000,3.08,219.85,-2.36,-1.97
2024-04-14,18:50:00.000,6.37,207.04,-5.68,-2.90
2024-04-14,19:00:00.000,3.78,230.77,-2.39,-2.93
2024-04-14,19:10:00.000,3.70,225.64,-2.59,-2.65
2024-04-14,19:20:00.000,2.33,213.40,-1.94,-1.28
2024-04-14,19:30:00.000,2.47,241.95,-1.16,-2.18
2024-04-14,19:40:00.000,1.74,271.35,0.04,-1.74
2024-04-14,19:50:00.000,1.16,262.43,-0.15,-1.15
2024-04-14,20:00:00.000,1.45,249.08,-0.52,-1.35
2024-04-14,20:10:00.000,2.54,284.87,0.65,-2.46
2024-04-14,20:20:00.000,1.23,269.89,-0.00,-1.23
2024-04-14,20:30:00.000,4.17,276.05,0.44,-4.15
2024-04-14,20:40:00.000,2.40,279.00,0.38,-2.37
2024-04-14,20:50:00.000,2.11,294.00,0.86,-1.92
2024-04-14,21:00:00.000,1.74,288.35,0.55,-1.65
2024-04-14,21:10:00.000,2.33,279.71,0.39,-2.29
2024-04-14,21:20:00.000,2.03,278.23,0.29,-2.01
2024-04-14,21:30:00.000,2.11,293.66,0.85,-1.93
2024-04-14,21:40:00.000,1.60,290.30,0.55,-1.50
2024-04-14,21:50:00.000,2.69,316.80,1.96,-1.84
2024-04-14,22:00:00.000,1.30,330.35,1.13,-0.64
2024-04-14,22:10:00.000,1.74,305.94,1.02,-1.41
2024-04-14,22:20:00.000,3.39,315.80,2.43,-2.36
2024-04-14,22:30:00.000,1.74,322.34,1.38,-1.06
2024-04-14,22:40:00.000,2.92,324.40,2.38,-1.70
2024-04-14,22:50:00.000,3.08,313.39,2.12,-2.24
2024-04-14,23:00:00.000,2.77,320.47,2.13,-1.76
2024-04-14,23:10:00.000,1.16,325.59,0.96,-0.66
2024-04-14,23:20:00.000,0.64,352.52,0.63,-0.08
2024-04-14,23:30:00.000,1.74,316.70,1.27,-1.19
2024-04-14,23:40:00.000,0.83,335.61,0.76,-0.34
2024-04-14,23:50:00.000,1.10,354.55,1.09,-0.10
2024-04-15,00:00:00.000,0.77,6.46,0.76,0.09
2024-04-15,00:10:00.000,1.03,345.99,1.00,-0.25
2024-04-15,00:20:00.000,0.64,7.90,0.63,0.09
2024-04-15,00:30:00.000,0.57,7.95,0.56,0.08
2024-04-15,00:40:00.000,0.90,30.81,0.77,0.46
2024-04-15,00:50:00.000,0.70,14.22,0.68,0.17
2024-04-15,01:00:00.000,0.64,60.35,0.31,0.55
2024-04-15,01:10:00.000,0.57,28.10,0.50,0.27
2024-04-15,01:20:00.000,0.40,15.58,0.38,0.11
2024-04-15,01:30:00.000,0.70,331.14,0.61,-0.34
2024-04-15,01:40:00.000,0.46,34.35,0.38,0.26
2024-04-15,01:50:00.000,0.28,349.55,0.28,-0.05
2024-04-15,02:00:00.000,0.28,4.61,0.28,0.02
2024-04-15,02:10:00.000,0.70,33.28,0.59,0.39
2024-04-15,02:20:00.000,0.34,59.19,0.18,0.29
2024-04-15,02:30:00.000,0.34,31.00,0.29,0.18
2024-04-15,02:40:00.000,0.34,35.03,0.28,0.20
2024-04-15,02:50:00.000,0.46,90.41,-0.00,0.46
2024-04-15,03:00:00.000,0.28,36.67,0.23,0.17
2024-04-15,03:10:00.000,0.28,346.55,0.28,-0.07
2024-04-15,03:20:00.000,0.34,11.30,0.34,0.07
2024-04-15,03:30:00.000,0.34,108.50,-0.11,0.32
2024-04-15,03:40:00.000,0.46,204.42,-0.42,-0.19
2024-04-15,03:50:00.000,0.40,197.21,-0.38,-0.12
2024-04-15,04:00:00.000,0.70,168.17,-0.69,0.14
2024-04-15,04:10:00.000,0.40,3.58,0.40,0.02
2024-04-15,04:20:00.000,0.40,8.47,0.39,0.06
2024-04-15,04:30:00.000,0.40,219.14,-0.31,-0.25
2024-04-15,04:40:00.000,0.34,125.85,-0.20,0.28
2024-04-15,04:50:00.000,0.51,153.18,-0.46,0.23
2024-04-15,05:00:00.000,0.28,110.17,-0.10,0.27
2024-04-15,05:10:00.000,0.40,17.83,0.38,0.12
2024-04-15,05:20:00.000,0.28,94.34,-0.02,0.28
2024-04-15,05:30:00.000,0.77,349.34,0.75,-0.14
2024-04-15,05:40:00.000,0.51,23.32,0.47,0.20
2024-04-15,05:50:00.000,0.51,0.74,0.51,0.01
2024-04-15,06:00:00.000,0.64,35.36,0.52,0.37
2024-04-15,06:10:00.000,0.77,289.73,0.26,-0.72
2024-04-15,06:20:00.000,0.57,344.66,0.55,-0.15
2024-04-15,06:30:00.000,0.51,1.82,0.51,0.02
2024-04-15,06:40:00.000,1.89,55.50,1.07,1.56
2024-04-15,06:50:00.000,0.57,11.11,0.56,0.11
2024-04-15,07:00:00.000,1.45,355.26,1.44,-0.12
2024-04-15,07:10:00.000,0.57,40.82,0.43,0.37
2024-04-15,07:20:00.000,1.03,9.21,1.02,0.17
2024-04-15,07:30:00.000,0.70,282.87,0.16,-0.68
2024-04-15,07:40:00.000,0.70,251.76,-0.22,-0.67
2024-04-15,07:50:00.000,1.03,288.74,0.33,-0.98
2024-04-15,08:00:00.000,0.97,303.11,0.53,-0.81
2024-04-15,08:10:00.000,1.74,249.37,-0.61,-1.63
2024-04-15,08:20:00.000,1.60,313.47,1.10,-1.16
2024-04-15,08:30:00.000,1.52,295.89,0.66,-1.37
2024-04-15,08:40:00.000,0.83,233.60,-0.49,-0.67
2024-04-15,08:50:00.000,1.03,330.88,0.90,-0.50
2024-04-15,09:00:00.000,0.51,17.80,0.49,0.16
2024-04-15,09:10:00.000,0.70,341.75,0.67,-0.22
2024-04-15,09:20:00.000,0.64,358.66,0.64,-0.01
2024-04-15,09:30:00.000,1.23,34.09,1.02,0.69
2024-04-15,09:40:00.000,1.10,0.45,1.10,0.01
2024-04-15,09:50:00.000,0.90,5.41,0.90,0.08
2024-04-15,10:00:00.000,1.74,358.09,1.74,-0.06
2024-04-15,10:10:00.000,1.23,4.73,1.23,0.10
2024-04-15,10:20:00.000,0.83,23.93,0.76,0.34
2024-04-15,10:30:00.000,1.10,16.76,1.05,0.32
2024-04-15,10:40:00.000,1.30,30.50,1.12,0.66
2024-04-15,10:50:00.000,1.30,28.01,1.15,0.61
2024-04-15,11:00:00.000,1.60,25.38,1.44,0.68
2024-04-15,11:10:00.000,0.97,29.52,0.84,0.48
2024-04-15,11:20:00.000,1.23,48.24,0.82,0.92
2024-04-15,11:30:00.000,1.74,51.14,1.09,1.36
2024-04-15,11:40:00.000,1.60,56.03,0.89,1.32
2024-04-15,11:50:00.000,2.03,64.05,0.89,1.83
2024-04-15,12:00:00.000,1.45,62.04,0.68,1.28
2024-04-15,12:10:00.000,2.40,61.70,1.14,2.11
2024-04-15,12:20:00.000,4.17,59.98,2.09,3.61
2024-04-15,12:30:00.000,1.89,61.65,0.90,1.66
2024-04-15,12:40:00.000,2.03,63.83,0.90,1.82
2024-04-15,12:50:00.000,2.69,42.90,1.97,1.83
2024-04-15,13:00:00.000,1.81,66.85,0.71,1.67
2024-04-15,13:10:00.000,1.96,62.87,0.89,1.74
2024-04-15,13:20:00.000,2.85,58.65,1.48,2.43
2024-04-15,13:30:00.000,2.25,67.75,0.85,2.08
2024-04-15,13:40:00.000,1.67,56.32,0.92,1.39
2024-04-15,13:50:00.000,2.62,55.62,1.48,2.16
2024-04-15,14:00:00.000,0.83,50.33,0.53,0.64
2024-04-15,14:10:00.000,2.62,63.95,1.15,2.35
2024-04-15,14:20:00.000,1.16,63.45,0.52,1.04
2024-04-15,14:30:00.000,2.47,68.99,0.89,2.31
2024-04-15,14:40:00.000,1.67,36.51,1.34,0.99
2024-04-15,14:50:00.000,1.10,61.59,0.52,0.97
2024-04-15,15:00:00.000,2.03,51.90,1.25,1.60
2024-04-15,15:10:00.000,1.67,46.55,1.15,1.21
2024-04-15,15:20:00.000,3.70,58.77,1.92,3.17
2024-04-15,15:30:00.000,4.48,50.09,2.88,3.44
2024-04-15,15:40:00.000,2.85,55.41,1.62,2.34
2024-04-15,15:50:00.000,1.67,50.59,1.06,1.29
2024-04-15,16:00:00.000,1.89,49.33,1.23,1.43
2024-04-15,16:10:00.000,2.25,62.99,1.02,2.01
2024-04-15,16:20:00.000,1.89,42.75,1.39,1.28
2024-04-15,16:30:00.000,1.30,53.42,0.78,1.05
2024-04-15,16:40:00.000,1.30,51.70,0.81,1.02
2024-04-15,16:50:00.000,2.03,42.13,1.51,1.36
2024-04-15,17:00:00.000,1.74,56.05,0.97,1.44
2024-04-15,17:10:00.000,1.45,40.37,1.10,0.94
2024-04-15,17:20:00.000,1.89,56.79,1.03,1.58
2024-04-15,17:30:00.000,1.38,38.64,1.07,0.86
2024-04-15,17:40:00.000,1.52,35.76,1.24,0.89
2024-04-15,17:50:00.000,1.60,21.47,1.48,0.58
2024-04-15,18:00:00.000,1.16,39.22,0.90,0.74
2024-04-15,18:10:00.000,0.77,39.42,0.59,0.49
2024-04-15,18:20:00.000,1.67,9.63,1.64,0.28
2024-04-15,18:30:00.000,1.10,6.16,1.09,0.12
2024-04-15,18:40:00.000,1.81,2.40,1.81,0.08
2024-04-15,18:50:00.000,1.89,356.34,1.88,-0.12
2024-04-15,19:00:00.000,1.16,357.73,1.16,-0.05
2024-04-15,19:10:00.000,0.97,354.00,0.96,-0.10
2024-04-15,19:20:00.000,0.51,8.61,0.51,0.08
2024-04-15,19:30:00.000,0.77,356.64,0.77,-0.04
2024-04-15,19:40:00.000,0.97,353.49,0.96,-0.11
2024-04-15,19:50:00.000,1.16,357.93,1.16,-0.04
2024-04-15,20:00:00.000,1.74,342.26,1.66,-0.53
2024-04-15,20:10:00.000,1.10,3.20,1.10,0.06
2024-04-15,20:20:00.000,1.74,12.13,1.70,0.37
2024-04-15,20:30:00.000,2.11,351.25,2.08,-0.32
2024-04-15,20:40:00.000,1.16,31.46,0.99,0.61
2024-04-15,20:50:00.000,1.74,344.93,1.68,-0.45
2024-04-15,21:00:00.000,2.62,338.90,2.44,-0.94
2024-04-15,21:10:00.000,2.03,341.06,1.92,-0.66
2024-04-15,21:20:00.000,2.33,341.84,2.21,-0.72
2024-04-15,21:30:00.000,3.08,335.08,2.79,-1.30
2024-04-15,21:40:00.000,3.86,331.48,3.39,-1.84
2024-04-15,21:50:00.000,2.03,338.29,1.89,-0.75
2024-04-15,22:00:00.000,2.40,344.15,2.31,-0.65
2024-04-15,22:10:00.000,3.31,336.65,3.04,-1.31
2024-04-15,22:20:00.000,2.77,340.31,2.61,-0.93
2024-04-15,22:30:00.000,2.40,340.70,2.26,-0.79
2024-04-15,22:40:00.000,1.96,345.31,1.90,-0.50
2024-04-15,22:50:00.000,3.94,342.34,3.75,-1.19
2024-04-15,23:00:00.000,1.96,341.68,1.86,-0.62
2024-04-15,23:10:00.000,2.69,350.28,2.65,-0.45
2024-04-15,23:20:00.000,3.00,343.09,2.87,-0.87
2024-04-15,23:30:00.000,1.74,351.07,1.72,-0.27
2024-04-15,23:40:00.000,3.24,348.05,3.17,-0.67
2024-04-15,23:50:00.000,1.52,355.17,1.52,-0.13
2024-04-16,00:00:00.000,3.00,336.42,2.75,-1.20
2024-04-16,00:10:00.000,3.08,349.05,3.02,-0.58
2024-04-16,00:20:00.000,3.86,349.01,3.79,-0.74
2024-04-16,00:30:00.000,2.69,346.18,2.61,-0.64
2024-04-16,00:40:00.000,2.25,351.68,2.23,-0.33
2024-04-16,00:50:00.000,2.03,356.81,2.03,-0.11
2024-04-16,01:00:00.000,2.33,2.37,2.32,0.10
2024-04-16,01:10:00.000,2.33,6.13,2.31,0.25
2024-04-16,01:20:00.000,1.81,8.77,1.79,0.28
2024-04-16,01:30:00.000,1.52,25.56,1.37,0.66
2024-04-16,01:40:00.000,1.52,36.58,1.22,0.91
2024-04-16,01:50:00.000,1.16,35.29,0.95,0.67
2024-04-16,02:00:00.000,2.11,24.46,1.92,0.87
2024-04-16,02:10:00.000,1.89,33.82,1.57,1.05
2024-04-16,02:20:00.000,1.60,29.08,1.39,0.78
2024-04-16,02:30:00.000,1.96,31.76,1.67,1.03
2024-04-16,02:40:00.000,1.45,51.04,0.91,1.13
2024-04-16,02:50:00.000,2.33,28.13,2.05,1.10
2024-04-16,03:00:00.000,1.16,21.48,1.08,0.43
2024-04-16,03:10:00.000,1.38,19.40,1.30,0.46
2024-04-16,03:20:00.000,1.38,25.17,1.25,0.59
2024-04-16,03:30:00.000,1.38,30.06,1.19,0.69
2024-04-16,03:40:00.000,0.83,21.07,0.78,0.30
2024-04-16,03:50:00.000,0.83,20.79,0.78,0.30
2024-04-16,04:00:00.000,1.23,32.67,1.04,0.66
2024-04-16,04:10:00.000,1.74,22.89,1.60,0.68
2024-04-16,04:20:00.000,1.16,35.01,0.95,0.67
2024-04-16,04:30:00.000,1.16,17.98,1.11,0.36
2024-04-16,04:40:00.000,0.77,25.72,0.69,0.33
2024-04-16,04:50:00.000,1.81,356.75,1.81,-0.10
2024-04-16,05:00:00.000,1.81,70.78,0.60,1.71
2024-04-16,05:10:00.000,2.33,114.80,-0.98,2.11
2024-04-16,05:20:00.000,8.38,29.60,7.29,4.14
2024-04-16,05:30:00.000,4.79,345.00,4.63,-1.24
2024-04-16,05:40:00.000,10.08,344.53,9.72,-2.69
2024-04-16,05:50:00.000,8.70,338.40,8.09,-3.20
2024-04-16,06:00:00.000,10.24,346.61,9.96,-2.37
2024-04-16,06:10:00.000,15.25,339.23,14.25,-5.41
2024-04-16,06:20:00.000,14.79,344.81,14.27,-3.87
2024-04-16,06:30:00.000,14.20,345.46,13.74,-3.56
2024-04-16,06:40:00.000,12.41,357.35,12.40,-0.57
2024-04-16,06:50:00.000,16.84,356.81,16.81,-0.94
2024-04-16,07:00:00.000,11.72,347.73,11.45,-2.49
2024-04-16,07:10:00.000,12.60,343.58,12.09,-3.56
2024-04-16,07:20:00.000,14.40,325.35,11.85,-8.19
2024-04-16,07:30:00.000,12.81,339.30,11.99,-4.53
2024-04-16,07:40:00.000,13.99,347.30,13.64,-3.08
2024-04-16,07:50:00.000,12.67,337.27,11.69,-4.90
2024-04-16,08:00:00.000,12.99,4.97,12.94,1.13
2024-04-16,08:10:00.000,15.07,352.77,14.95,-1.90
2024-04-16,08:20:00.000,13.13,3.28,13.11,0.75
2024-04-16,08:30:00.000,15.28,359.66,15.28,-0.09
2024-04-16,08:40:00.000,17.11,343.64,16.42,-4.82
2024-04-16,08:50:00.000,14.02,340.86,13.24,-4.60
2024-04-16,09:00:00.000,15.43,347.31,15.05,-3.39
2024-04-16,09:10:00.000,13.59,350.00,13.39,-2.36
2024-04-16,09:20:00.000,16.52,345.04,15.96,-4.26
2024-04-16,09:30:00.000,13.81,347.97,13.50,-2.88
2024-04-16,09:40:00.000,15.39,337.17,14.18,-5.97
2024-04-16,09:50:00.000,14.12,331.48,12.41,-6.74
2024-04-16,10:00:00.000,11.76,334.26,10.59,-5.11
2024-04-16,10:10:00.000,12.53,346.03,12.16,-3.02
2024-04-16,10:20:00.000,12.85,341.44,12.18,-4.09
2024-04-16,10:30:00.000,10.45,346.27,10.15,-2.48
2024-04-16,10:40:00.000,14.97,354.68,14.90,-1.39
2024-04-16,10:50:00.000,14.23,345.14,13.75,-3.65
2024-04-16,11:00:00.000,15.43,355.25,15.38,-1.28
2024-04-16,11:10:00.000,11.40,352.32,11.30,-1.52
2024-04-16,11:20:00.000,18.54,350.28,18.28,-3.13
2024-04-16,11:30:00.000,27.45,348.69,26.92,-5.38
2024-04-16,11:40:00.000,24.95,359.83,24.95,-0.07
2024-04-16,11:50:00.000,20.55,2.03,20.54,0.73
2024-04-16,12:00:00.000,17.75,0.31,17.75,0.10
2024-04-16,12:10:00.000,12.81,344.95,12.37,-3.33
2024-04-16,12:20:00.000,16.92,347.37,16.51,-3.70
2024-04-16,12:30:00.000,15.67,2.33,15.66,0.64
2024-04-16,12:40:00.000,19.96,2.10,19.94,0.73
2024-04-16,12:50:00.000,23.04,353.99,22.92,-2.41
2024-04-16,13:00:00.000,15.91,3.46,15.88,0.96
2024-04-16,13:10:00.000,28.93,5.71,28.78,2.88
2024-04-16,13:20:00.000,15.71,17.11,15.02,4.62
2024-04-16,13:30:00.000,18.94,3.26,18.91,1.08
2024-04-16,13:40:00.000,25.10,19.88,23.60,8.54
2024-04-16,13:50:00.000,18.40,12.53,17.96,3.99
2024-04-16,14:00:00.000,20.13,13.94,19.54,4.85
2024-04-16,14:10:00.000,14.79,8.07,14.64,2.08
2024-04-16,14:20:00.000,23.59,2.52,23.57,1.04
2024-04-16,14:30:00.000,23.66,4.12,23.60,1.70
2024-04-16,14:40:00.000,27.97,0.20,27.97,0.10
2024-04-16,14:50:00.000,20.25,346.48,19.69,-4.73
2024-04-16,15:00:00.000,17.90,352.87,17.76,-2.22
2024-04-16,15:10:00.000,22.77,355.85,22.71,-1.65
2024-04-16,15:20:00.000,22.63,352.64,22.44,-2.90
2024-04-16,15:30:00.000,17.85,2.65,17.83,0.83
2024-04-16,15:40:00.000,24.88,349.89,24.49,-4.37
2024-04-16,15:50:00.000,18.30,0.54,18.30,0.17
2024-04-16,16:00:00.000,15.99,354.99,15.93,-1.40
2024-04-16,16:10:00.000,20.49,0.81,20.49,0.29
2024-04-16,16:20:00.000,22.29,1.47,22.28,0.57
2024-04-16,16:30:00.000,27.67,353.79,27.51,-2.99
2024-04-16,16:40:00.000,24.73,347.16,24.11,-5.50
2024-04-16,16:50:00.000,18.94,346.00,18.38,-4.58
2024-04-16,17:00:00.000,21.47,346.08,20.84,-5.16
2024-04-16,17:10:00.000,17.46,351.95,17.28,-2.45
2024-04-16,17:20:00.000,21.03,350.58,20.75,-3.44
2024-04-16,17:30:00.000,17.21,359.49,17.21,-0.15
2024-04-16,17:40:00.000,17.11,4.58,17.05,1.37
2024-04-16,17:50:00.000,16.03,3.63,16.00,1.01
2024-04-16,18:00:00.000,18.00,4.97,17.93,1.56
2024-04-16,18:10:00.000,15.83,5.93,15.75,1.63
2024-04-16,18:20:00.000,13.70,7.32,13.59,1.75
2024-04-16,18:30:00.000,14.86,17.10,14.20,4.37
2024-04-16,18:40:00.000,13.03,6.04,12.95,1.37
2024-04-16,18:50:00.000,15.04,27.60,13.32,6.97
2024-04-16,19:00:00.000,15.07,7.36,14.95,1.93
2024-04-16,19:10:00.000,15.07,12.22,14.73,3.19
2024-04-16,19:20:00.000,17.01,7.10,16.88,2.10
2024-04-16,19:30:00.000,21.74,15.87,20.91,5.95
2024-04-16,19:40:00.000,24.81,14.06,24.06,6.03
2024-04-16,19:50:00.000,15.11,359.80,15.10,-0.05
2024-04-16,20:00:00.000,16.28,6.77,16.16,1.92
2024-04-16,20:10:00.000,15.71,7.20,15.59,1.97
2024-04-16,20:20:00.000,17.11,1.39,17.10,0.42
2024-04-16,20:30:00.000,14.34,1.06,14.33,0.27
2024-04-16,20:40:00.000,13.91,10.30,13.69,2.49
2024-04-16,20:50:00.000,13.52,8.33,13.38,1.96
2024-04-16,21:00:00.000,15.39,7.38,15.26,1.98
2024-04-16,21:10:00.000,10.71,1.56,10.70,0.29
2024-04-16,21:20:00.000,12.53,13.58,12.18,2.94
2024-04-16,21:30:00.000,11.67,0.45,11.67,0.09
2024-04-16,21:40:00.000,18.05,8.05,17.87,2.53
2024-04-16,21:50:00.000,14.72,352.18,14.58,-2.00
2024-04-16,22:00:00.000,14.75,346.46,14.35,-3.45
2024-04-16,22:10:00.000,10.19,345.26,9.85,-2.59
2024-04-16,22:20:00.000,9.23,356.14,9.21,-0.62
2024-04-16,22:30:00.000,11.88,326.74,9.94,-6.52
2024-04-16,22:40:00.000,9.59,336.62,8.80,-3.81
