Date Time GMT-03:00,Date,Temp,Lux,Cloud,Total Cloud,Site ,Sensor
05/28/19 09:00:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 09:10:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 09:20:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 09:30:00 PM,05/28/19,14.37,0,33.67,,Deep_West,20560017
05/28/19 09:40:00 PM,05/28/19,14.45,0,33.67,,Deep_West,20560017
05/28/19 09:50:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 10:00:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 10:10:00 PM,05/28/19,14.45,0,33.67,,Deep_West,20560017
05/28/19 10:20:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 10:30:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 10:40:00 PM,05/28/19,14.45,0,33.67,,Deep_West,20560017
05/28/19 10:50:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 11:00:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 11:10:00 PM,05/28/19,14.37,0,33.67,,Deep_West,20560017
05/28/19 11:20:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 11:30:00 PM,05/28/19,14.45,0,33.67,,Deep_West,20560017
05/28/19 11:40:00 PM,05/28/19,14.41,0,33.67,,Deep_West,20560017
05/28/19 11:50:00 PM,05/28/19,14.45,0,33.67,,Deep_West,20560017
05/29/19 12:00:00 AM,05/29/19,14.37,0,10.76,10.76,Deep_West,20560017
05/29/19 12:10:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 12:20:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 12:30:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 12:40:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 12:50:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 01:00:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 01:10:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 01:20:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 01:30:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 01:40:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 01:50:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 02:00:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 02:10:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 02:20:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 02:30:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 02:40:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 02:50:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 03:00:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 03:10:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 03:20:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 03:30:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 03:40:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 03:50:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 04:00:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 04:10:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 04:20:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 04:30:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 04:40:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 04:50:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 05:00:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 05:10:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 05:20:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 05:30:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 05:40:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 05:50:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 06:00:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 06:10:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 06:20:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 06:30:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 06:40:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 06:50:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 07:00:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 07:10:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 07:20:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 07:30:00 AM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 07:40:00 AM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 07:50:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 08:00:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 08:10:00 AM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 08:20:00 AM,05/29/19,14.45,2.44,10.76,,Deep_West,20560017
05/29/19 08:30:00 AM,05/29/19,14.45,13.57,10.76,,Deep_West,20560017
05/29/19 08:40:00 AM,05/29/19,14.37,40.07,10.76,,Deep_West,20560017
05/29/19 08:50:00 AM,05/29/19,14.41,76.14,10.76,,Deep_West,20560017
05/29/19 09:00:00 AM,05/29/19,14.41,108.68,10.76,,Deep_West,20560017
05/29/19 09:10:00 AM,05/29/19,14.45,145.28,10.76,,Deep_West,20560017
05/29/19 09:20:00 AM,05/29/19,14.45,236.16,10.76,,Deep_West,20560017
05/29/19 09:30:00 AM,05/29/19,14.45,294.16,10.76,,Deep_West,20560017
05/29/19 09:40:00 AM,05/29/19,14.45,359.2,10.76,,Deep_West,20560017
05/29/19 09:50:00 AM,05/29/19,14.41,422.24,10.76,,Deep_West,20560017
05/29/19 10:00:00 AM,05/29/19,14.41,492.8,10.76,,Deep_West,20560017
05/29/19 10:10:00 AM,05/29/19,14.45,561.12,10.76,,Deep_West,20560017
05/29/19 10:20:00 AM,05/29/19,14.45,637.12,10.76,,Deep_West,20560017
05/29/19 10:30:00 AM,05/29/19,14.45,710.72,10.76,,Deep_West,20560017
05/29/19 10:40:00 AM,05/29/19,14.41,800,10.76,,Deep_West,20560017
05/29/19 10:50:00 AM,05/29/19,14.41,827.52,10.76,,Deep_West,20560017
05/29/19 11:00:00 AM,05/29/19,14.41,873.28,10.76,,Deep_West,20560017
05/29/19 11:10:00 AM,05/29/19,14.41,919.36,10.76,,Deep_West,20560017
05/29/19 11:20:00 AM,05/29/19,14.41,1011.52,10.76,,Deep_West,20560017
05/29/19 11:30:00 AM,05/29/19,14.41,1043.2,10.76,,Deep_West,20560017
05/29/19 11:40:00 AM,05/29/19,14.41,1093.12,10.76,,Deep_West,20560017
05/29/19 11:50:00 AM,05/29/19,14.41,1189.76,10.76,,Deep_West,20560017
05/29/19 12:00:00 PM,05/29/19,14.5,1097.6,10.76,,Deep_West,20560017
05/29/19 12:10:00 PM,05/29/19,14.45,1148.16,10.76,,Deep_West,20560017
05/29/19 12:20:00 PM,05/29/19,14.41,1162.24,10.76,,Deep_West,20560017
05/29/19 12:30:00 PM,05/29/19,14.41,1133.12,10.76,,Deep_West,20560017
05/29/19 12:40:00 PM,05/29/19,14.45,1105.6,10.76,,Deep_West,20560017
05/29/19 12:50:00 PM,05/29/19,14.45,1113.6,10.76,,Deep_West,20560017
05/29/19 01:00:00 PM,05/29/19,14.41,1102.08,10.76,,Deep_West,20560017
05/29/19 01:10:00 PM,05/29/19,14.41,1078.72,10.76,,Deep_West,20560017
05/29/19 01:20:00 PM,05/29/19,14.41,1094.72,10.76,,Deep_West,20560017
05/29/19 01:30:00 PM,05/29/19,14.45,1066.56,10.76,,Deep_West,20560017
05/29/19 01:40:00 PM,05/29/19,14.45,1027.52,10.76,,Deep_West,20560017
05/29/19 01:50:00 PM,05/29/19,14.45,1005.12,10.76,,Deep_West,20560017
05/29/19 02:00:00 PM,05/29/19,14.45,930.24,10.76,,Deep_West,20560017
05/29/19 02:10:00 PM,05/29/19,14.5,920.32,10.76,,Deep_West,20560017
05/29/19 02:20:00 PM,05/29/19,14.5,906.88,10.76,,Deep_West,20560017
05/29/19 02:30:00 PM,05/29/19,14.5,852.48,10.76,,Deep_West,20560017
05/29/19 02:40:00 PM,05/29/19,14.45,800,10.76,,Deep_West,20560017
05/29/19 02:50:00 PM,05/29/19,14.5,734.4,10.76,,Deep_West,20560017
05/29/19 03:00:00 PM,05/29/19,14.5,729.92,10.76,,Deep_West,20560017
05/29/19 03:10:00 PM,05/29/19,14.54,691.2,10.76,,Deep_West,20560017
05/29/19 03:20:00 PM,05/29/19,14.54,661.12,10.76,,Deep_West,20560017
05/29/19 03:30:00 PM,05/29/19,14.54,594.56,10.76,,Deep_West,20560017
05/29/19 03:40:00 PM,05/29/19,14.5,601.6,10.76,,Deep_West,20560017
05/29/19 03:50:00 PM,05/29/19,14.58,521.28,10.76,,Deep_West,20560017
05/29/19 04:00:00 PM,05/29/19,14.54,378.72,10.76,,Deep_West,20560017
05/29/19 04:10:00 PM,05/29/19,14.54,375.2,10.76,,Deep_West,20560017
05/29/19 04:20:00 PM,05/29/19,14.54,360.96,10.76,,Deep_West,20560017
05/29/19 04:30:00 PM,05/29/19,14.5,353.6,10.76,,Deep_West,20560017
05/29/19 04:40:00 PM,05/29/19,14.5,342.08,10.76,,Deep_West,20560017
05/29/19 04:50:00 PM,05/29/19,14.54,327.04,10.76,,Deep_West,20560017
05/29/19 05:00:00 PM,05/29/19,14.54,265.52,10.76,,Deep_West,20560017
05/29/19 05:10:00 PM,05/29/19,14.54,203.12,10.76,,Deep_West,20560017
05/29/19 05:20:00 PM,05/29/19,14.54,158.52,10.76,,Deep_West,20560017
05/29/19 05:30:00 PM,05/29/19,14.5,104.24,10.76,,Deep_West,20560017
05/29/19 05:40:00 PM,05/29/19,14.54,55.22,10.76,,Deep_West,20560017
05/29/19 05:50:00 PM,05/29/19,14.5,24.25,10.76,,Deep_West,20560017
05/29/19 06:00:00 PM,05/29/19,14.54,8.88,10.76,,Deep_West,20560017
05/29/19 06:10:00 PM,05/29/19,14.5,1.55,10.76,,Deep_West,20560017
05/29/19 06:20:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 06:30:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 06:40:00 PM,05/29/19,14.54,0,10.76,,Deep_West,20560017
05/29/19 06:50:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 07:00:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 07:10:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 07:20:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 07:30:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 07:40:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 07:50:00 PM,05/29/19,14.54,0,10.76,,Deep_West,20560017
05/29/19 08:00:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 08:10:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 08:20:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 08:30:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 08:40:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 08:50:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 09:00:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 09:10:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 09:20:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 09:30:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 09:40:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 09:50:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 10:00:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 10:10:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 10:20:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 10:30:00 PM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 10:40:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 10:50:00 PM,05/29/19,14.5,0,10.76,,Deep_West,20560017
05/29/19 11:00:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 11:10:00 PM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 11:20:00 PM,05/29/19,14.45,0,10.76,,Deep_West,20560017
05/29/19 11:30:00 PM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 11:40:00 PM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/29/19 11:50:00 PM,05/29/19,14.41,0,10.76,,Deep_West,20560017
05/30/19 12:00:00 AM,05/30/19,14.45,0,90.56,90.56,Deep_West,20560017
05/30/19 12:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 12:20:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 12:30:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 12:40:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 12:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 01:00:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 01:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 01:20:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 01:30:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 01:40:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 01:50:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 02:00:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 02:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 02:20:00 AM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 02:30:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 02:40:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 02:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 03:00:00 AM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 03:10:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 03:20:00 AM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 03:30:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 03:40:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 03:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 04:00:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 04:10:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 04:20:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 04:30:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 04:40:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 04:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 05:00:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 05:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 05:20:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 05:30:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 05:40:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 05:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:00:00 AM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 06:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:20:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:30:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:40:00 AM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 06:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:00:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:20:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:30:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:40:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:50:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 08:00:00 AM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 08:10:00 AM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 08:20:00 AM,05/30/19,14.37,1.55,90.56,,Deep_West,20560017
05/30/19 08:30:00 AM,05/30/19,14.41,6.88,90.56,,Deep_West,20560017
05/30/19 08:40:00 AM,05/30/19,14.41,20.45,90.56,,Deep_West,20560017
05/30/19 08:50:00 AM,05/30/19,14.45,45.4,90.56,,Deep_West,20560017
05/30/19 09:00:00 AM,05/30/19,14.37,73.04,90.56,,Deep_West,20560017
05/30/19 09:10:00 AM,05/30/19,14.41,82,90.56,,Deep_West,20560017
05/30/19 09:20:00 AM,05/30/19,14.41,100.68,90.56,,Deep_West,20560017
05/30/19 09:30:00 AM,05/30/19,14.37,132.76,90.56,,Deep_West,20560017
05/30/19 09:40:00 AM,05/30/19,14.37,165.68,90.56,,Deep_West,20560017
05/30/19 09:50:00 AM,05/30/19,14.37,235.28,90.56,,Deep_West,20560017
05/30/19 10:00:00 AM,05/30/19,14.45,273.52,90.56,,Deep_West,20560017
05/30/19 10:10:00 AM,05/30/19,14.41,264.64,90.56,,Deep_West,20560017
05/30/19 10:20:00 AM,05/30/19,14.41,314.56,90.56,,Deep_West,20560017
05/30/19 10:30:00 AM,05/30/19,14.41,310.16,90.56,,Deep_West,20560017
05/30/19 10:40:00 AM,05/30/19,14.41,357.12,90.56,,Deep_West,20560017
05/30/19 10:50:00 AM,05/30/19,14.41,391.2,90.56,,Deep_West,20560017
05/30/19 11:00:00 AM,05/30/19,14.37,472.32,90.56,,Deep_West,20560017
05/30/19 11:10:00 AM,05/30/19,14.37,528.32,90.56,,Deep_West,20560017
05/30/19 11:20:00 AM,05/30/19,14.37,604.32,90.56,,Deep_West,20560017
05/30/19 11:30:00 AM,05/30/19,14.41,627.36,90.56,,Deep_West,20560017
05/30/19 11:40:00 AM,05/30/19,14.41,634.4,90.56,,Deep_West,20560017
05/30/19 11:50:00 AM,05/30/19,14.41,420.48,90.56,,Deep_West,20560017
05/30/19 12:00:00 PM,05/30/19,14.41,398.24,90.56,,Deep_West,20560017
05/30/19 12:10:00 PM,05/30/19,14.41,505.28,90.56,,Deep_West,20560017
05/30/19 12:20:00 PM,05/30/19,14.41,506.08,90.56,,Deep_West,20560017
05/30/19 12:30:00 PM,05/30/19,14.41,636.32,90.56,,Deep_West,20560017
05/30/19 12:40:00 PM,05/30/19,14.41,689.6,90.56,,Deep_West,20560017
05/30/19 12:50:00 PM,05/30/19,14.37,547.84,90.56,,Deep_West,20560017
05/30/19 01:00:00 PM,05/30/19,14.41,515.84,90.56,,Deep_West,20560017
05/30/19 01:10:00 PM,05/30/19,14.41,485.76,90.56,,Deep_West,20560017
05/30/19 01:20:00 PM,05/30/19,14.37,181.68,90.56,,Deep_West,20560017
05/30/19 01:30:00 PM,05/30/19,14.41,221.76,90.56,,Deep_West,20560017
05/30/19 01:40:00 PM,05/30/19,14.41,269.04,90.56,,Deep_West,20560017
05/30/19 01:50:00 PM,05/30/19,14.45,457.28,90.56,,Deep_West,20560017
05/30/19 02:00:00 PM,05/30/19,14.41,463.52,90.56,,Deep_West,20560017
05/30/19 02:10:00 PM,05/30/19,14.45,368.96,90.56,,Deep_West,20560017
05/30/19 02:20:00 PM,05/30/19,14.41,238.88,90.56,,Deep_West,20560017
05/30/19 02:30:00 PM,05/30/19,14.41,327.84,90.56,,Deep_West,20560017
05/30/19 02:40:00 PM,05/30/19,14.37,295.92,90.56,,Deep_West,20560017
05/30/19 02:50:00 PM,05/30/19,14.45,177.28,90.56,,Deep_West,20560017
05/30/19 03:00:00 PM,05/30/19,14.37,118.44,90.56,,Deep_West,20560017
05/30/19 03:10:00 PM,05/30/19,14.37,155.84,90.56,,Deep_West,20560017
05/30/19 03:20:00 PM,05/30/19,14.41,131.88,90.56,,Deep_West,20560017
05/30/19 03:30:00 PM,05/30/19,14.41,88.24,90.56,,Deep_West,20560017
05/30/19 03:40:00 PM,05/30/19,14.41,75.26,90.56,,Deep_West,20560017
05/30/19 03:50:00 PM,05/30/19,14.41,129.2,90.56,,Deep_West,20560017
05/30/19 04:00:00 PM,05/30/19,14.41,106,90.56,,Deep_West,20560017
05/30/19 04:10:00 PM,05/30/19,14.37,96.24,90.56,,Deep_West,20560017
05/30/19 04:20:00 PM,05/30/19,14.37,62.76,90.56,,Deep_West,20560017
05/30/19 04:30:00 PM,05/30/19,14.41,73.92,90.56,,Deep_West,20560017
05/30/19 04:40:00 PM,05/30/19,14.45,103.32,90.56,,Deep_West,20560017
05/30/19 04:50:00 PM,05/30/19,14.41,105.12,90.56,,Deep_West,20560017
05/30/19 05:00:00 PM,05/30/19,14.41,45.84,90.56,,Deep_West,20560017
05/30/19 05:10:00 PM,05/30/19,14.45,33.85,90.56,,Deep_West,20560017
05/30/19 05:20:00 PM,05/30/19,14.41,25.14,90.56,,Deep_West,20560017
05/30/19 05:30:00 PM,05/30/19,14.45,12.65,90.56,,Deep_West,20560017
05/30/19 05:40:00 PM,05/30/19,14.41,6.88,90.56,,Deep_West,20560017
05/30/19 05:50:00 PM,05/30/19,14.41,6.21,90.56,,Deep_West,20560017
05/30/19 06:00:00 PM,05/30/19,14.45,1.33,90.56,,Deep_West,20560017
05/30/19 06:10:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:20:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 06:30:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:40:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 06:50:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:00:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 07:10:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:20:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 07:30:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:40:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 07:50:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 08:00:00 PM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 08:10:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 08:20:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 08:30:00 PM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 08:40:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 08:50:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 09:00:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 09:10:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 09:20:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 09:30:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 09:40:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 09:50:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 10:00:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 10:10:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 10:20:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 10:30:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 10:40:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 10:50:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 11:00:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 11:10:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 11:20:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/30/19 11:30:00 PM,05/30/19,14.37,0,90.56,,Deep_West,20560017
05/30/19 11:40:00 PM,05/30/19,14.45,0,90.56,,Deep_West,20560017
05/30/19 11:50:00 PM,05/30/19,14.41,0,90.56,,Deep_West,20560017
05/31/19 12:00:00 AM,05/31/19,14.41,0,54.56,54.56,Deep_West,20560017
05/31/19 12:10:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 12:20:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 12:30:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 12:40:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 12:50:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 01:00:00 AM,05/31/19,14.45,0,54.56,,Deep_West,20560017
05/31/19 01:10:00 AM,05/31/19,14.37,0,54.56,,Deep_West,20560017
05/31/19 01:20:00 AM,05/31/19,14.37,0,54.56,,Deep_West,20560017
05/31/19 01:30:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 01:40:00 AM,05/31/19,14.45,0,54.56,,Deep_West,20560017
05/31/19 01:50:00 AM,05/31/19,14.45,0,54.56,,Deep_West,20560017
05/31/19 02:00:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 02:10:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 02:20:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 02:30:00 AM,05/31/19,14.45,0,54.56,,Deep_West,20560017
05/31/19 02:40:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 02:50:00 AM,05/31/19,14.45,0,54.56,,Deep_West,20560017
05/31/19 03:00:00 AM,05/31/19,14.41,0,54.56,,Deep_West,20560017
05/31/19 03:10:00 AM,05/31/19,14.45,0,54.56,,Deep_West,20560017
