Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Ascidiella aspersa,Aulacomya atra,Anthothoe chilensis,Aplidium sp.,Austromegabalanus psittacus,Asterocarpa humilis,Corella eumyota,Aequipecten tehuelchus,Magellania venosa,Bryozoan,Corynactis carnea,Ciona intestinalis,Colonial tunicate,Ciona robusta,Rock boring bivalves,Diplosoma listerianum,Halcurias sp.,Hydrozoan,Lissoclinum fragile,Metridium senile,Myxicola,Paramolgula gregaria,Parabunodactis imperfecta,Clathria sp.,Cliona sp.,Sponge: Encrusting,Sponge: Masive,Sponge: Repent,Darwinella cf. rosacea,Tripalea clavaria,Terebellidae,Sponge: Tubular,Worms: Polychaetes: Tube worms,Sponge: massive violet,Bare Substrate,brown encrusting algae,Crustose coralline algae,Codium vermilara/fragile,Corallina officinalis (substratum),Colpomenia sinuosa,Dictyota dichotoma,Macroalgae: Filamentous,Lomentaria clavellosa,Hymenena/Phycodrys ,Ulva sp.,Juvenile Undaria pinnatifida,Sponge: Calcareous
IMG_5342 00170.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,0,17,0,0,0,5,37,0,0,2,0,0
IMG_5344 00171.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,42,0,1,0,4,0,10,0,1,0,0,0,0,0,0,9,4,5,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5345 00172.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.99,0,9.9,0,0,0,0,0,3.96,0,0,0,0,0,0,3.96,0,0,1.98,0,0,0,0,0,63.36,0,1.98,0,0,0,0,0.99,0,10.89,0,0,0
IMG_5346 00173.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,1,0,0,2,0,0,0,4,5,2,0,0,0,0,1,0,49,0,4,0,0,0,0,4,0,9,0,0,0
IMG_5347 00174.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,41.58,0,1.98,0,10.89,0,2.97,0,0,0,0,0,0,0,4.95,6.93,7.92,7.92,0.99,0,0,0,0.99,0,10.89,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5349 00175.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,7,0,0,0,0,40,0,0,0,0,0
IMG_5350 00176.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2.97,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,7.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,17.82,0,6.93,0,0,0,0,54.45,0,2.97,0,0,0
IMG_5351 00177.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,11.64,0,1.94,0,5.82,0,0,0,2.91,0,0,0,0,0,0,0.97,3.88,0,0,0,0,0.97,0,0,36.86,0,7.76,0,0,0,0,20.37,0,0.97,0,0,0
IMG_5352 00178.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,41.58,0,0,0,4.95,0,3.96,0,1.98,0,0,0,0,0.99,0,16.83,2.97,1.98,2.97,0,0,5.94,0.99,0,12.87,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5353 00179.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,61.75,0,0,0,0,0,0,1.9,0,24.7,0,0,0
IMG_5354 00180.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1.98,0,0,0,0.99,0,2.97,0,0.99,0,0,0,1.98,0,0,0,0,0,0,2.97,12.87,0,1.98,0,0,0.99,0,0,43.56,0,2.97,0,0,0,0,1.98,0,21.78,0,0,0
IMG_5355 00181.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,45.54,0,0,0,5.94,0,3.96,0,0,0,0,0,0,0,0,16.83,7.92,0,0,0,0,0,2.97,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5356 00182.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,40,0,4,0,3,3,2,0,2,0,0,0,0,0,0,8,2,0,0,0,0,7,0,0,12,0,3,0,0,0,0,13,0,1,0,0,0
IMG_5357 00183.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,64,0,0,0,0,0
IMG_5358 00184.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,17.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,0.99,3.96,2.97,0,0,1.98,41.58,0,0.99,0,0,0
IMG_5359 00185.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,42.57,0,0,0,1.98,0,0.99,0,1.98,0,0,0,0,0,0,9.9,1.98,0,0,0,0,4.95,0,0,12.87,0,9.9,0,0,0,0,10.89,0,0,0,0,0
IMG_5360 00186.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0.99,43.56,0,0,0,5.94,0,1.98,0,0.99,0,0,0,0,0,0,11.88,1.98,4.95,0,0,0,1.98,0,7.92,15.84,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5361 00187.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,53,0,4,0,0,0,0,5,0,22,1,0,0
IMG_5362 00188.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,0,4,0,0,0,0,0,0,0,0,0,0
IMG_5363 00189.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,36.26,0,0,0,7.84,0,5.88,0,0,0,0,0,0,0,0,20.58,1.96,1.96,0,0,0,0,0.98,0,20.58,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5365 00190.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,3,0,0,0,2,60,0,0,0,0,0
IMG_5366 00191.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,25,0,4,0,0,0,0,43,0,0,0,0,0
IMG_5367 00192.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,34.65,0,0,0,1.98,0.99,0,0,1.98,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,11.88,0,2.97,0,0,0,0,33.66,0,4.95,0,0,0
IMG_5368 00193.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,41.58,0,0,0,1.98,0,4.95,0,0.99,0,0,0,0,1.98,0,13.86,13.86,0,0,0,0,4.95,0,0,12.87,0,0.99,0,0,0,0,0,0,0,0,0,0
IMG_5369 00194.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1.98,0,0,0,0.99,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0.99,0.99,0,76.23,0,0,0,0,0,0,0.99,0,7.92,3.96,0,0
IMG_5370 00195.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1.92,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,6.72,0,0,0,0.96,0,1.92,61.44,0,1.92,0,0,0,0,0.96,0,6.72,3.84,0,0
IMG_5371 00196.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,47,0,0,0,5,0,10,0,1,0,0,0,0,0,0,24,3,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
IMG_5373 00197.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,1,64,0,0,0,0,0
IMG_5374 00198.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,6,0,0,0,0,0,0,0,0,0,1,0,4,0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,4,2,0,0,0,4,34,0,0,0,0,0
IMG_5375 00199.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,3.96,0,0.99,0,0,0,0,0,0,5.94,0,1.98,4.95,0,0,0,0,0,0,7.92,10.89,0,1.98,0,0,0,0,9.9,0,0,0,0,0
IMG_5376 00200.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,28,0,0,0,7,0,9,0,0,0,0,0,0,3,0,29,9,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0
IMG_5377 00201.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,61,0,0,0,0,0,0,3,0,9,0,0,0
IMG_5378 00202.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,6,1,2,1,0,0,0,1,2,63,0,2,0,0,0,0,1,0,16,0,0,0
IMG_5379 00203.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,45.54,0,0,0,7.92,0,4.95,0,0,0,0,0,0,1.98,0,14.85,0,0,0,0,0,4.95,0,0,17.82,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5381 00204.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,0,0,0,0,0,0,0,4,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,37,0,0,0,0,0
IMG_5382 00205.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,3,11,0,0,0,1,53,0,0,0,0,0
IMG_5383 00206.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,54,0,1,0,4,0,0,0,0,0,0,0,0,1,0,7,2,0,1,0,0,3,0,4,3,0,0,0,0,0,0,20,0,0,0,0,0
IMG_5384 00207.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,48.51,0,0,0,6.93,0,11.88,0,0,0,0,0,0,1.98,0,14.85,0.99,0,0,0,0,6.93,0,2.97,2.97,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5385 00208.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,89.18,0,3.92,0,0,0,0,0,0,0,0,0,0
IMG_5386 00209.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0.9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,33.3,0,0.9,0,0,0,0,5.4,0,18,12.6,0,0
IMG_5387 00210.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,48,0,0,0,9,0,6,0,2,0,0,0,0,0,0,12,1,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5388 00211.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,1,8,0,3,0,0,0,0,28,0,1,0,0,0
IMG_5389 00212.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,12,0,0,0,0,47,0,0,0,0,0
IMG_5390 00213.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,13,0,0,0,1,46,0,6,8,0,0
IMG_5391 00214.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,51,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,11,0,0,10,0,0,0,0,0,0,10,1,0,0,0,0
IMG_5392 00215.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,7,0,0,0,0,0,0,0,0,48,0,0,0,8,0,2,0,0,0,0,0,0,0,0,20,8,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5393 00216.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,5,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,68,1,1,0,0,0,0,0,0,13,0,0,0
IMG_5394 00217.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,3.88,0,0,0,0.97,0,0.97,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.97,0,0.97,0,0,1.94,0,0,53.35,0,0.97,0,0,0,0,3.88,0,25.22,0,0,0
IMG_5395 00218.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,51,0,0,0,6,0,13,0,0,0,0,0,0,0,0,15,4,1,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5396 00219.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,42,0,0,0,5,0,0,0,1,0,0,0,0,0,7,2,2,0,0,0,0,4,0,0,5,0,3,0,0,0,1,27,0,1,0,0,0
IMG_5397 00220.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0,6,0,0,0,4,54,0,0,0,0,0
IMG_5398 00221.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,10,0,0,0,0,73,0,0,0,0,0
IMG_5399 00222.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0,4.95,1.98,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,1.98,3.96,0,0,35.64,0,16.83,0,0,0,3.96,19.8,0,1.98,0,0,0
IMG_5422 00223.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,4.85,0,0,0,0,0.97,0,0,0,0,0.97,0,3.88,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,61.11,0,4.85,0,0,0,0,12.61,0.97,0.97,0,0,0
IMG_5425 00224.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,2,47,0,0,0,5,0,23,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5426 00225.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,5,0,0,0,3,2,0,0,0,0,0,2,7,60,0,3,0,0,0,0,10,0,0,0,0,0
IMG_5427 00226.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,0,0,0,0,0,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3,0,11,2,0,0,1,27,0,8,0,0,0
IMG_5430 00227.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2,0,1,0,0,0,0,0,0,0,3,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,7,0,4,9,0,0,0,58,0,0,0,0,0
