Name,Date,region,site,reef name,reef area,understory,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Annotation status,Annotation area,Pseudechinus magellanicus,Tegula patagonica ,Leucippa pentagona,Arbacia dufresnii,Patagonotothen,Ribeiroclinus eigenmanni,Helcogrammoides cunninghami,Pachycheles chubutensis,Doris fontainii,Diaulula punctuolata,Allostichaster capensis,Polycera marplatensis,Fissurellidea patagonica,Fissurella radiosa tixierae,Phrikoceros mopsus,Cosmasterias lurida,Sebastes oculatus,Trapania sp.,Cycethra verrucosa,Pleurobranchaea maculata,Ophioplocus januarii,Odontaster penicillatus,Calliostoma,Heterobranchia
IMG_5393 00216.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5394 00217.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,cavefloor,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5395 00218.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,overhang,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5396 00219.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,vertical,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5397 00220.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5398 00221.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5399 00222.jpg,11/03/2019,GolfoNuevo,Pardelas,Deep_West,horizontal,no,45,-42.632535,-64.274401,deep,canon100d,Gonzalo Bravo,good,two,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5422 00223.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5425 00224.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5426 00225.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5427 00226.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5430 00227.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_5431 00228.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5432 00229.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5433 00230.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5434 00231.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_5437 00232.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5438 00233.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_5440 00234.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5441 00235.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IMG_5442 00236.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5443 00237.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5445 00238.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_5446 00239.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5447 00240.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
IMG_5448 00241.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5449 00242.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5450 00243.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5452 00244.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5453 00245.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5454 00246.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5455 00247.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5456 00248.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5457 00249.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5458 00250.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5459 00251.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5462 00252.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5463 00253.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5464 00254.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_5465 00255.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5466 00256.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMG_5467 00257.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5468 00258.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5469 00259.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5470 00260.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5471 00261.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5472 00262.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG_5474 00263.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5476 00264.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5477 00265.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG_5478 00266.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5479 00267.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5480 00268.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5481 00269.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5482 00270.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5483 00271.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
IMG_5484 00272.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5488 00273.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5491 00274.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5492 00275.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5493 00276.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5494 00277.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5495 00278.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5496 00279.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,overhang,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5497 00280.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5498 00281.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5499 00282.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5500 00283.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,cavefloor,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5502 00284.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5503 00285.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5504 00286.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5505 00287.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5506 00288.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5507 00289.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5508 00290.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5509 00291.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,horizontal,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5510 00292.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_5511 00293.jpg,22/03/2019,GolfoNuevo,Pardelas,Deep_East,vertical,no,45,-42.640833,-64.24525,deep,canon100d,Gonzalo Bravo,good,Light,25x25cm,yes,First samples,Confirmed,X: 0 - 100% / Y: 0 - 100%,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
